customer_id,company_name,email,region,credit_limit,since
MC-823,hooli mfg#88,MFG622@PLANT.NET,南京,2802980,2015-09-25
MC-824,Weyland-Yutani MFG#0,mfg623@factory.org,苏州,2889767,23-06-2016
MC-825,Initech MFG#1,MFG624@PLANT.NET,西安,"2 937 475,00",2019-03-09
MC-826,WAYNE ENTERPRISES MFG#2,mfg625@industry.com,上海,4235729,05/10/2018
MC-827,Aperture MFG#3,mfg626@industry.com,成都,4637033,2021-05-12
MC-828,  Stark Industries MFG#4  ,MFG627@FACTORY.ORG,深圳,"$2,702,056.00",2020-03-28
MC-829,INITECH MFG#5,  mfg628@industry.com  ,成都,3818369,2025-04-16
MC-830,Blue Sun MFG#6,mfg629@factory.org,成都,102512,2016-04-02
MC-831,  Globex MFG#7  ,  mfg630@factory.org  ,西安,1189938,28-06-2021
MC-832,tyrell corp mfg#8,  mfg631@factory.org  ,西安,"$3,808,164.00",2023-06-08
MC-833,Umbrella Co MFG#9,mfg632@industry.com,苏州,"$1,147,138.00",2026-07-16
MC-834,  Weyland-Yutani MFG#10  ,mfg633@industry.com,杭州,718157,05-05-2017
MC-835,  Wayne Enterprises MFG#11  ,  mfg634@plant.net  ,北京,4848144,2021-01-21
MC-836,  Massive Dynamic MFG#12  ,  mfg635@factory.org  ,武汉,603505,26-10-2019
MC-837,Aperture MFG#13,mfg636@factory.org,深圳,"$466,164.00",08-12-2025
MC-838,STARK INDUSTRIES MFG#14,mfg637@plant.net,北京,"693 379,00",09/10/2024
MC-839,Stark Industries MFG#15,MFG638@INDUSTRY.COM,武汉,"$2,965,394.00",24-07-2020
MC-840,Wayne Enterprises MFG#16,mfg639@industry.com,深圳,3382951,2026-01-24
MC-841,Umbrella Co MFG#17,mfg640@industry.com,北京,"$3,075,269.00",2017-07-04
MC-842,INITECH MFG#18,mfg641@industry.com,深圳,4177424,11/10/2018
MC-843,dunder mifflin mfg#19,mfg642@factory.org,广州,2377513,2015-05-15
MC-844,WEYLAND-YUTANI MFG#20,mfg643@plant.net,上海,"$2,330,928.00",2024-01-21
MC-845,massive dynamic mfg#21,mfg644@factory.org,苏州,97903,01/11/2024
MC-846,Tyrell Corp MFG#22,MFG645@INDUSTRY.COM,广州,"$1,769,658.00",01/25/2020
MC-847,Aperture MFG#23,MFG646@PLANT.NET,广州,3705371,09/13/2016
MC-848,Blue Sun MFG#24,mfg647@plant.net,苏州,956 079,09/21/2015
MC-849,  Globex MFG#25  ,MFG648@PLANT.NET,北京,"$4,567,171.00",12/13/2024
MC-850,LEXCORP MFG#26,mfg649@factory.org,杭州,"$4,995,610.00",04/13/2023
MC-851,APERTURE MFG#27,  mfg650@industry.com  ,南京,4 967 919,2020-02-13
MC-852,lexcorp mfg#28,mfg651@industry.com,北京,202545,26-11-2018
MC-853,Weyland-Yutani MFG#29,mfg652@plant.net,上海,1278015,09-03-2020
MC-854,ACME CORP MFG#30,mfg653@industry.com,杭州,1725020,10/23/2015
MC-855,Blue Sun MFG#31,mfg654@industry.com,南京,979887,2025-03-28
MC-856,Aperture MFG#32,  mfg655@factory.org  ,西安,2529178,08-05-2018
MC-857,black mesa mfg#33,mfg656@plant.net,苏州,"$1,796,462.00",01/08/2016
MC-858,  Black Mesa MFG#34  ,mfg657@plant.net,武汉,4 095 427,2018-04-10
MC-859,Tyrell Corp MFG#35,mfg658@plant.net,西安,3839103,2019-01-09
MC-860,Tyrell Corp MFG#36,MFG659@PLANT.NET,杭州,1 123 433,2017-08-25
MC-861,  Oscorp MFG#37  ,mfg660@factory.org,成都,2984238,2026-10-03
MC-862,Blue Sun MFG#38,mfg661@plant.net,广州,3684946,2019-06-14
MC-863,BLACK MESA MFG#39,  mfg662@industry.com  ,上海,2 714 035,03/13/2016
MC-864,STARK INDUSTRIES MFG#40,mfg663@industry.com,广州,"$952,449.00",10/23/2019
MC-865,Oscorp MFG#41,mfg664@factory.org,成都,1444683,2024-10-07
MC-866,Pied Piper MFG#42,mfg665@factory.org,广州,3116978,01/06/2016
MC-867,hooli mfg#43,mfg666@factory.org,杭州,"$3,978,876.00",06/04/2024
MC-868,  Dunder Mifflin MFG#44  ,mfg667@factory.org,西安,"$718,027.00",23-02-2018
MC-869,Cyberdyne MFG#45,MFG668@PLANT.NET,苏州,4793538,01/20/2023
MC-870,BLACK MESA MFG#46,  mfg669@factory.org  ,武汉,2889616,27-12-2021
MC-871,Stark Industries MFG#47,mfg670@factory.org,苏州,4882642,07/11/2018
MC-872,APERTURE MFG#48,mfg671@factory.org,杭州,"$2,891,118.00",18-01-2016
MC-873,HOOLI MFG#49,  mfg672@industry.com  ,上海,4955956,2020-07-12
MC-874,Aperture MFG#50,mfg673@industry.com,杭州,4762544,2019-12-02
MC-875,Dunder Mifflin MFG#51,MFG674@PLANT.NET,武汉,1425784,11/23/2017
MC-876,Vandelay MFG#52,  mfg675@industry.com  ,苏州,3982933,27-09-2025
MC-877,Acme Corp MFG#53,MFG676@FACTORY.ORG,广州,1985358,2016-07-26
MC-878,Pied Piper MFG#54,mfg677@industry.com,武汉,"$2,784,290.00",2020-01-16
MC-879,LexCorp MFG#55,  mfg678@factory.org  ,广州,"3 614 395,00",2016-09-05
MC-880,UMBRELLA CO MFG#56,MFG679@PLANT.NET,武汉,4656486,01/28/2026
MC-881,Wayne Enterprises MFG#57,mfg680@plant.net,广州,862 877,2021-01-07
MC-882,  Black Mesa MFG#58  ,mfg681@industry.com,武汉,193446,28-07-2025
MC-883,wonka mfg#59,mfg682@factory.org,南京,2 603 315,10/22/2023
MC-884,oscorp mfg#60,mfg683@plant.net,成都,3649452,2026-03-07
MC-885,INITECH MFG#61,  mfg684@plant.net  ,武汉,"$2,554,771.00",09/22/2025
MC-886,Cyberdyne MFG#62,mfg685@industry.com,广州,56 327,17-08-2021
MC-887,LexCorp MFG#63,mfg686@factory.org,南京,"$1,447,805.00",2016-07-18
MC-888,UMBRELLA CO MFG#64,mfg687@factory.org,北京,1001220,03/24/2024
MC-889,Massive Dynamic MFG#65,mfg688@industry.com,深圳,4473636,10/03/2018
MC-890,  Hooli MFG#66  ,mfg689@plant.net,广州,4696709,2016-03-05
MC-891,LEXCORP MFG#67,mfg690@industry.com,苏州,2443198,2016-08-10
MC-892,BLUE SUN MFG#68,MFG691@INDUSTRY.COM,武汉,"$4,751,301.00",01/07/2016
MC-893,TYRELL CORP MFG#69,mfg692@factory.org,深圳,4205557,12/09/2020
MC-894,Weyland-Yutani MFG#70,mfg693@factory.org,南京,"$4,114,469.00",2016-02-15
MC-895,LexCorp MFG#71,mfg694@plant.net,西安,3 286 608,11-02-2018
MC-896,Hooli MFG#72,  mfg695@industry.com  ,深圳,762833,2022-05-16
MC-897,Initech MFG#73,mfg696@industry.com,西安,2701898,05/01/2019
MC-898,Vandelay MFG#74,mfg697@industry.com,深圳,"2 253 545,00",2018-04-24
MC-899,LexCorp MFG#75,  mfg698@plant.net  ,上海,795287,2023-01-03
MC-900,Dunder Mifflin MFG#76,mfg699@industry.com,苏州,3 878 097,2026-07-27
MC-901,UMBRELLA CO MFG#77,mfg700@industry.com,深圳,"$911,848.00",06-08-2018
MC-902,Aperture MFG#78,mfg701@factory.org,南京,"4 549 640,00",2017-05-02
MC-903,Initech MFG#79,mfg702@factory.org,武汉,4789761,2020-03-04
MC-904,  Stark Industries MFG#80  ,mfg703@factory.org,西安,4109721,2022-09-01
MC-905,Pied Piper MFG#81,mfg704@industry.com,成都,3565817,2023-09-13
MC-906,Initech MFG#82,mfg705@factory.org,苏州,"$477,540.00",13-06-2023
MC-907,Pied Piper MFG#83,  mfg706@industry.com  ,西安,4354370,26-02-2021
MC-908,Pied Piper MFG#84,  mfg707@plant.net  ,武汉,"$4,182,747.00",04/03/2021
MC-909,  Stark Industries MFG#85  ,MFG708@FACTORY.ORG,深圳,"$1,840,669.00",2015-01-12
MC-910,  Wonka MFG#86  ,MFG709@FACTORY.ORG,苏州,"$4,095,034.00",08/10/2025
MC-911,  Black Mesa MFG#87  ,mfg710@plant.net,武汉,3978361,2023-06-01
MC-912,Stark Industries MFG#88,mfg711@plant.net,深圳,106537,26-02-2021
MC-913,LexCorp MFG#0,mfg712@industry.com,杭州,"1 564 360,00",04-07-2024
MC-914,CYBERDYNE MFG#1,  mfg713@industry.com  ,成都,4090674,2016-02-01
MC-915,STARK INDUSTRIES MFG#2,mfg714@factory.org,广州,"$1,908,781.00",2023-10-07
MC-916,Cyberdyne MFG#3,MFG715@INDUSTRY.COM,南京,132794,2026-10-01
MC-917,UMBRELLA CO MFG#4,mfg716@factory.org,上海,4167887,09/26/2015
MC-918,Aperture MFG#5,mfg717@factory.org,上海,"$3,169,127.00",2023-04-28
MC-919,  Blue Sun MFG#6  ,MFG718@FACTORY.ORG,上海,"$2,302,359.00",12/17/2024
MC-920,  Black Mesa MFG#7  ,  mfg719@industry.com  ,苏州,4324466,2018-10-02
MC-921,BLUE SUN MFG#8,mfg720@factory.org,武汉,4572086,2024-10-19
MC-922,INITECH MFG#9,mfg721@factory.org,武汉,1891890,2015-12-07
MC-923,  Umbrella Co MFG#10  ,mfg722@industry.com,苏州,2947664,07/14/2019
MC-924,blue sun mfg#11,mfg723@factory.org,广州,2 305 327,07-11-2020
MC-925,Wonka MFG#12,  mfg724@factory.org  ,北京,1490202,2026-03-08
MC-926,Wonka MFG#13,  mfg725@industry.com  ,广州,3769572,2022-08-25
MC-927,  Vandelay MFG#14  ,mfg726@factory.org,上海,3274386,2020-04-18
MC-928,APERTURE MFG#15,mfg727@factory.org,北京,"$4,648,020.00",23-09-2019
MC-929,WAYNE ENTERPRISES MFG#16,mfg728@industry.com,上海,3682262,2026-04-28
MC-930,acme corp mfg#17,mfg729@plant.net,成都,2481338,05/01/2023
MC-931,  Umbrella Co MFG#18  ,mfg730@plant.net,杭州,1331447,2018-03-16
MC-932,UMBRELLA CO MFG#19,  mfg731@industry.com  ,成都,106956,11/18/2018
MC-933,INITECH MFG#20,  mfg732@plant.net  ,深圳,"1 418 149,00",04/13/2015
MC-934,  Massive Dynamic MFG#21  ,mfg733@industry.com,苏州,4258581,21-08-2026
MC-935,  LexCorp MFG#22  ,mfg734@plant.net,杭州,2 648 746,11-02-2017
MC-936,Pied Piper MFG#23,mfg735@factory.org,广州,"2 076 062,00",2015-12-27
MC-937,Wonka MFG#24,mfg736@plant.net,上海,"$4,871,260.00",2023-07-20
MC-938,  Black Mesa MFG#25  ,mfg737@factory.org,成都,4557602,01-09-2018
MC-939,INITECH MFG#26,mfg738@factory.org,成都,1095392,05/17/2022
MC-940,dunder mifflin mfg#27,mfg739@industry.com,北京,"3 003 805,00",2022-09-25
MC-941,WEYLAND-YUTANI MFG#28,MFG740@PLANT.NET,西安,"$3,463,752.00",22-11-2016
MC-942,Wayne Enterprises MFG#29,mfg741@factory.org,武汉,"$4,986,764.00",12/18/2017
MC-943,GLOBEX MFG#30,mfg742@plant.net,南京,3170949,2025-05-11
MC-944,Wayne Enterprises MFG#31,mfg743@factory.org,西安,"1 836 490,00",2024-02-20
MC-945,Initech MFG#32,mfg744@plant.net,苏州,"$760,734.00",2022-11-15
MC-946,Dunder Mifflin MFG#33,mfg745@plant.net,深圳,143869,2021-07-24
MC-947,Dunder Mifflin MFG#34,mfg746@factory.org,深圳,"1 674 914,00",08/05/2023
MC-948,Dunder Mifflin MFG#35,mfg747@factory.org,西安,1658635,17-10-2021
MC-949,Dunder Mifflin MFG#36,mfg748@industry.com,深圳,"$2,357,437.00",01-11-2024
MC-950,PIED PIPER MFG#37,  mfg749@factory.org  ,南京,4 177 426,10-04-2018
MC-951,  Dunder Mifflin MFG#38  ,mfg750@industry.com,苏州,"$2,823,219.00",2023-05-21
MC-952,Stark Industries MFG#39,MFG751@INDUSTRY.COM,武汉,2686266,10/20/2020
MC-953,Acme Corp MFG#40,mfg752@industry.com,南京,"$940,542.00",03/28/2019
MC-954,wayne enterprises mfg#41,mfg753@industry.com,深圳,"2 660 165,00",2022-09-10
MC-955,  Globex MFG#42  ,mfg754@factory.org,深圳,599 115,2016-07-10
MC-956,hooli mfg#43,mfg755@industry.com,杭州,4 417 392,2025-01-18
MC-957,Hooli MFG#44,MFG756@PLANT.NET,上海,"$4,268,127.00",2024-01-22
MC-958,Umbrella Co MFG#45,mfg757@industry.com,北京,"2 413 508,00",2020-07-06
MC-959,  Wonka MFG#46  ,mfg758@factory.org,西安,"$2,101,309.00",2021-12-19
MC-960,umbrella co mfg#47,MFG759@FACTORY.ORG,杭州,4583152,2022-01-20
MC-961,Hooli MFG#48,mfg760@factory.org,南京,2173715,2025-02-01
MC-962,Stark Industries MFG#49,mfg761@factory.org,杭州,878 362,2018-10-19
MC-963,Initech MFG#50,  mfg762@plant.net  ,广州,"4 494 894,00",2017-12-28
MC-964,Cyberdyne MFG#51,mfg763@factory.org,上海,"1 431 418,00",19-04-2015
MC-965,INITECH MFG#52,mfg764@industry.com,北京,"3 829 512,00",03/17/2019
MC-966,Tyrell Corp MFG#53,mfg765@plant.net,北京,"$1,852,806.00",2017-01-11
MC-967,  Dunder Mifflin MFG#54  ,mfg766@industry.com,西安,"$3,580,883.00",06/14/2024
MC-968,Dunder Mifflin MFG#55,  mfg767@industry.com  ,深圳,"2 929 625,00",2017-08-23
MC-969,tyrell corp mfg#56,mfg768@industry.com,成都,"$627,698.00",2023-11-19
MC-970,umbrella co mfg#57,mfg769@industry.com,武汉,4933335,08/09/2026
MC-971,  Blue Sun MFG#58  ,mfg770@industry.com,西安,"$571,377.00",01/05/2025
MC-972,  Umbrella Co MFG#59  ,MFG771@PLANT.NET,北京,"$388,476.00",2020-06-07
MC-973,black mesa mfg#60,  mfg772@factory.org  ,南京,139886,02/08/2024
MC-974,STARK INDUSTRIES MFG#61,mfg773@factory.org,杭州,4153856,23-08-2022
MC-975,  Massive Dynamic MFG#62  ,mfg774@industry.com,北京,4783503,2021-08-24
MC-976,WONKA MFG#63,MFG775@INDUSTRY.COM,西安,"$3,820,700.00",2023-02-14
MC-977,Hooli MFG#64,MFG776@FACTORY.ORG,西安,"2 972 912,00",01/18/2026
MC-978,dunder mifflin mfg#65,MFG777@INDUSTRY.COM,武汉,"3 473 357,00",08/12/2025
MC-979,Wonka MFG#66,mfg778@industry.com,上海,"$972,313.00",2020-10-20
MC-980,  Stark Industries MFG#67  ,  mfg779@industry.com  ,北京,2 141 830,05/28/2022
MC-981,Blue Sun MFG#68,MFG780@PLANT.NET,西安,2842619,2026-07-06
MC-982,OSCORP MFG#69,MFG781@PLANT.NET,苏州,"$4,033,656.00",2016-09-13
MC-983,aperture mfg#70,mfg782@plant.net,广州,645740,2023-09-21
MC-984,Pied Piper MFG#71,  mfg783@industry.com  ,深圳,4057919,18-04-2019
MC-985,Umbrella Co MFG#72,mfg784@industry.com,苏州,"$3,710,198.00",2023-01-28
MC-986,black mesa mfg#73,mfg785@plant.net,武汉,4 461 181,2017-12-24
MC-987,  Acme Corp MFG#74  ,mfg786@plant.net,苏州,3110312,22-06-2026
MC-988,Tyrell Corp MFG#75,mfg787@industry.com,广州,4 951 381,2019-11-16
MC-989,  Cyberdyne MFG#76  ,mfg788@industry.com,杭州,1941510,07/24/2025
MC-990,Acme Corp MFG#77,mfg789@factory.org,苏州,868121,2022-08-08
MC-991,lexcorp mfg#78,  mfg790@industry.com  ,武汉,206 186,11/06/2016
MC-992,black mesa mfg#79,mfg791@factory.org,深圳,"4 408 012,00",2015-12-15
MC-993,Wonka MFG#80,mfg792@factory.org,广州,"$2,512,394.00",21-10-2018
MC-994,Massive Dynamic MFG#81,  mfg793@factory.org  ,成都,"$2,049,468.00",2022-12-09
MC-995,Initech MFG#82,mfg794@factory.org,西安,"$538,542.00",21-06-2026
MC-996,Acme Corp MFG#83,mfg795@industry.com,苏州,2604107,28-10-2022
MC-997,  Cyberdyne MFG#84  ,MFG796@FACTORY.ORG,北京,3699642,2022-05-16
MC-998,Massive Dynamic MFG#85,  mfg797@factory.org  ,深圳,4568297,12/22/2020
MC-999,APERTURE MFG#86,mfg798@plant.net,南京,2277482,08/15/2016
MC-1000,Black Mesa MFG#87,  mfg799@factory.org  ,南京,"$4,068,438.00",08/02/2024
MC-1001,  Vandelay MFG#88  ,  mfg800@plant.net  ,西安,"$2,648,707.00",05/20/2020
MC-1002,dunder mifflin mfg#0,mfg801@plant.net,杭州,"$4,663,431.00",10-10-2023
MC-1003,Wayne Enterprises MFG#1,mfg802@factory.org,杭州,"$1,279,222.00",09/08/2018
MC-1004,vandelay mfg#2,mfg803@industry.com,深圳,445 417,2019-06-09
MC-1005,  Weyland-Yutani MFG#3  ,mfg804@plant.net,北京,2 547 122,04/03/2025
MC-1006,Blue Sun MFG#4,mfg805@plant.net,上海,3480494,2015-10-12
MC-1007,wayne enterprises mfg#5,MFG806@FACTORY.ORG,广州,840052,2015-09-22
MC-1008,Wonka MFG#6,mfg807@factory.org,武汉,2944416,12/02/2019
MC-1009,  Vandelay MFG#7  ,  mfg808@plant.net  ,成都,"$4,733,206.00",12/08/2017
MC-1010,Umbrella Co MFG#8,mfg809@factory.org,杭州,"138 173,00",2024-10-23
MC-1011,  Hooli MFG#9  ,mfg810@industry.com,西安,2098119,11/22/2019
MC-1012,Stark Industries MFG#10,mfg811@plant.net,广州,"1 882 684,00",2026-03-11
MC-1013,CYBERDYNE MFG#11,MFG812@INDUSTRY.COM,杭州,4815549,05-11-2021
MC-1014,CYBERDYNE MFG#12,MFG813@FACTORY.ORG,杭州,2275788,2015-05-16
MC-1015,Blue Sun MFG#13,  mfg814@plant.net  ,西安,"$4,119,122.00",2024-08-26
MC-1016,LexCorp MFG#14,mfg815@factory.org,西安,"$2,287,693.00",2015-11-25
MC-1017,  Dunder Mifflin MFG#15  ,  mfg816@factory.org  ,广州,3388976,14-07-2015
MC-1018,  Blue Sun MFG#16  ,MFG817@INDUSTRY.COM,广州,3081167,2026-05-25
MC-1019,LexCorp MFG#17,  mfg818@factory.org  ,武汉,1 229 155,06-02-2015
MC-1020,Weyland-Yutani MFG#18,mfg819@plant.net,南京,"$3,963,327.00",2025-05-02
MC-1021,oscorp mfg#19,mfg820@industry.com,广州,4859969,2017-01-24
MC-1022,Aperture MFG#20,MFG821@INDUSTRY.COM,南京,"$2,877,330.00",2020-06-28
MC-1023,LEXCORP MFG#21,mfg822@industry.com,武汉,"$4,636,930.00",2020-04-17
MC-1024,Acme Corp MFG#22,mfg823@industry.com,北京,4724136,10/04/2020
MC-1025,  Oscorp MFG#23  ,mfg824@industry.com,武汉,"$2,423,977.00",03/04/2019
MC-1026,STARK INDUSTRIES MFG#24,  mfg825@industry.com  ,西安,1090553,2016-10-14
MC-1027,Umbrella Co MFG#25,mfg826@factory.org,苏州,4351117,04-05-2016
MC-1028,Initech MFG#26,mfg827@factory.org,武汉,"$3,330,666.00",10-02-2023
MC-1029,ACME CORP MFG#27,MFG828@INDUSTRY.COM,杭州,682704,02-08-2016
MC-1030,Hooli MFG#28,mfg829@plant.net,杭州,"$1,938,644.00",2015-05-08
MC-1031,Weyland-Yutani MFG#29,mfg830@industry.com,深圳,"$4,861,367.00",08-12-2018
MC-1032,MASSIVE DYNAMIC MFG#30,mfg831@factory.org,苏州,1 735 783,2022-09-28
MC-1033,  Aperture MFG#31  ,MFG832@FACTORY.ORG,南京,"2 758 727,00",26-09-2018
MC-1034,Oscorp MFG#32,mfg833@industry.com,成都,"$1,420,358.00",08-10-2017
MC-1035,  Cyberdyne MFG#33  ,mfg834@plant.net,杭州,"4 203 731,00",05/13/2026
MC-1036,WEYLAND-YUTANI MFG#34,  mfg835@industry.com  ,深圳,596459,2019-07-10
MC-1037,TYRELL CORP MFG#35,  mfg836@industry.com  ,杭州,2395888,09/24/2024
MC-1038,TYRELL CORP MFG#36,MFG837@FACTORY.ORG,武汉,"2 301 098,00",10/14/2015
MC-1039,Dunder Mifflin MFG#37,mfg838@factory.org,深圳,"$1,289,886.00",12-04-2021
MC-1040,globex mfg#38,  mfg839@industry.com  ,西安,4 256 551,2021-05-12
MC-1041,Stark Industries MFG#39,mfg840@factory.org,南京,"856 871,00",2026-05-26
MC-1042,ACME CORP MFG#40,MFG841@PLANT.NET,上海,"3 787 434,00",2015-09-17
MC-1043,Tyrell Corp MFG#41,mfg842@plant.net,成都,808 939,2016-11-02
MC-1044,BLACK MESA MFG#42,mfg843@factory.org,成都,"$969,471.00",2017-09-13
MC-1045,GLOBEX MFG#43,mfg844@factory.org,上海,"$176,230.00",07-11-2020
MC-1046,VANDELAY MFG#44,MFG845@FACTORY.ORG,武汉,"$1,867,090.00",2025-02-01
MC-1047,Dunder Mifflin MFG#45,mfg846@industry.com,苏州,4748991,03/25/2025
MC-1048,  Dunder Mifflin MFG#46  ,MFG847@FACTORY.ORG,北京,4377010,2021-10-15
MC-1049,  Umbrella Co MFG#47  ,MFG848@FACTORY.ORG,南京,217 680,2018-09-06
MC-1050,Initech MFG#48,mfg849@plant.net,南京,4228443,2024-06-13
MC-1051,STARK INDUSTRIES MFG#49,mfg850@factory.org,武汉,"$2,907,084.00",2017-10-03
MC-1052,Wonka MFG#50,mfg851@industry.com,深圳,2871803,10/07/2025
MC-1053,Blue Sun MFG#51,  mfg852@industry.com  ,杭州,"$1,392,889.00",01/03/2022
MC-1054,WONKA MFG#52,mfg853@factory.org,南京,"$780,298.00",2018-02-10
MC-1055,  Cyberdyne MFG#53  ,mfg854@factory.org,上海,4117131,2021-08-26
MC-1056,Cyberdyne MFG#54,  mfg855@plant.net  ,苏州,"1 290 239,00",2024-09-10
MC-1057,BLACK MESA MFG#55,  mfg856@factory.org  ,北京,2445908,2022-06-19
MC-1058,APERTURE MFG#56,mfg857@industry.com,杭州,"$2,937,804.00",2018-04-16
MC-1059,LexCorp MFG#57,  mfg858@plant.net  ,深圳,2555382,2015-02-22
MC-1060,Oscorp MFG#58,MFG859@FACTORY.ORG,成都,"$4,945,217.00",2026-12-27
MC-1061,LexCorp MFG#59,MFG860@INDUSTRY.COM,深圳,3804072,06/11/2019
MC-1062,Initech MFG#60,mfg861@factory.org,广州,4913974,2019-01-05
MC-1063,Massive Dynamic MFG#61,mfg862@plant.net,杭州,2099475,04-06-2019
MC-1064,tyrell corp mfg#62,  mfg863@industry.com  ,苏州,686159,2023-07-26
MC-1065,Acme Corp MFG#63,mfg864@plant.net,西安,1874163,01/12/2023
MC-1066,CYBERDYNE MFG#64,mfg865@plant.net,南京,1622766,26-07-2015
MC-1067,massive dynamic mfg#65,MFG866@PLANT.NET,苏州,734745,2022-04-19
MC-1068,Dunder Mifflin MFG#66,mfg867@plant.net,武汉,393 873,2020-09-10
MC-1069,wonka mfg#67,  mfg868@industry.com  ,武汉,1537315,2022-08-14
MC-1070,Wayne Enterprises MFG#68,mfg869@plant.net,北京,1666098,12-10-2023
MC-1071,weyland-yutani mfg#69,mfg870@plant.net,南京,"1 031 648,00",2024-01-19
MC-1072,Umbrella Co MFG#70,mfg871@plant.net,苏州,407426,07/11/2026
MC-1073,Aperture MFG#71,mfg872@industry.com,苏州,1876531,2026-03-12
MC-1074,Wonka MFG#72,  mfg873@industry.com  ,武汉,"$3,428,654.00",01/19/2018
MC-1075,Dunder Mifflin MFG#73,mfg874@plant.net,西安,"$2,324,338.00",03/14/2021
MC-1076,Black Mesa MFG#74,  mfg875@industry.com  ,苏州,"$1,048,067.00",2016-03-28
MC-1077,  Aperture MFG#75  ,MFG876@INDUSTRY.COM,深圳,3514034,07/03/2025
MC-1078,aperture mfg#76,mfg877@plant.net,深圳,"$3,794,733.00",2026-09-08
MC-1079,  Aperture MFG#77  ,mfg878@plant.net,杭州,"$2,133,974.00",08/26/2015
MC-1080,blue sun mfg#78,mfg879@factory.org,上海,"3 731 819,00",02-07-2023
MC-1081,BLACK MESA MFG#79,mfg880@industry.com,成都,"$1,769,561.00",16-08-2015
MC-1082,LexCorp MFG#80,mfg881@factory.org,广州,2223932,01/25/2022
MC-1083,Vandelay MFG#81,mfg882@plant.net,南京,1946496,05/21/2022
MC-1084,Blue Sun MFG#82,mfg883@factory.org,西安,"$2,707,994.00",2024-08-17
MC-1085,Stark Industries MFG#83,  mfg884@factory.org  ,广州,"1 231 346,00",01-08-2022
MC-1086,VANDELAY MFG#84,mfg885@plant.net,杭州,1177222,2015-06-09
MC-1087,Black Mesa MFG#85,mfg886@industry.com,武汉,1835119,06-07-2025
MC-1088,OSCORP MFG#86,mfg887@industry.com,南京,1179619,26-02-2017
MC-1089,Wayne Enterprises MFG#87,mfg888@industry.com,南京,"$3,072,853.00",11/05/2020
MC-1090,WONKA MFG#88,mfg889@industry.com,北京,"1 963 993,00",01/20/2026
MC-1091,BLACK MESA MFG#0,mfg890@industry.com,成都,1 514 991,2026-12-04
MC-1092,  Dunder Mifflin MFG#1  ,mfg891@plant.net,西安,"$1,229,825.00",02/06/2019
MC-1093,Globex MFG#2,mfg892@plant.net,武汉,4221039,01/24/2024
MC-1094,  Dunder Mifflin MFG#3  ,mfg893@plant.net,苏州,271265,2020-09-12
MC-1095,Black Mesa MFG#4,mfg894@plant.net,广州,4628315,01-07-2020
MC-1096,pied piper mfg#5,MFG895@FACTORY.ORG,北京,"$3,367,675.00",2023-12-05
MC-1097,LexCorp MFG#6,mfg896@plant.net,北京,"$1,453,319.00",2017-09-15
MC-1098,  Tyrell Corp MFG#7  ,MFG897@INDUSTRY.COM,武汉,4 253 815,10/27/2016
MC-1099,Wonka MFG#8,  mfg898@industry.com  ,西安,2599101,2016-03-16
MC-1100,  Globex MFG#9  ,mfg899@industry.com,上海,342916,11/15/2015
MC-1101,BLUE SUN MFG#10,mfg900@industry.com,西安,1888675,2022-01-17
MC-1102,VANDELAY MFG#11,mfg901@plant.net,深圳,1 650 176,2024-04-22
MC-1103,wonka mfg#12,MFG902@PLANT.NET,成都,4771248,2015-09-17
MC-1104,Stark Industries MFG#13,mfg903@factory.org,广州,3401903,2019-06-26
MC-1105,wayne enterprises mfg#14,  mfg904@factory.org  ,上海,1769457,2019-11-22
MC-1106,Wayne Enterprises MFG#15,mfg905@factory.org,南京,"$3,665,415.00",11/03/2016
MC-1107,MASSIVE DYNAMIC MFG#16,  mfg906@industry.com  ,深圳,646676,2019-06-15
MC-1108,  Wayne Enterprises MFG#17  ,mfg907@plant.net,武汉,3206459,2021-11-12
MC-1109,Umbrella Co MFG#18,MFG908@INDUSTRY.COM,深圳,"1 306 128,00",2026-03-28
MC-1110,Tyrell Corp MFG#19,MFG909@INDUSTRY.COM,杭州,662844,13-10-2016
MC-1111,INITECH MFG#20,mfg910@industry.com,北京,"$2,814,231.00",2021-08-06
MC-1112,STARK INDUSTRIES MFG#21,mfg911@factory.org,苏州,"$1,558,215.00",2018-05-21
MC-1113,  Stark Industries MFG#22  ,mfg912@industry.com,广州,730744,2021-10-07
MC-1114,Cyberdyne MFG#23,  mfg913@industry.com  ,广州,1 304 636,10-04-2015
MC-1115,wonka mfg#24,mfg914@plant.net,南京,"$1,336,743.00",2022-03-08
MC-1116,pied piper mfg#25,  mfg915@plant.net  ,杭州,"$1,141,755.00",2026-03-23
MC-1117,wayne enterprises mfg#26,MFG916@FACTORY.ORG,苏州,3047854,10-10-2019
MC-1118,Stark Industries MFG#27,mfg917@industry.com,杭州,1272812,16-06-2021
MC-1119,Oscorp MFG#28,mfg918@plant.net,南京,"$4,092,702.00",17-08-2026
MC-1120,Cyberdyne MFG#29,mfg919@industry.com,上海,3981618,28-10-2026
MC-1121,STARK INDUSTRIES MFG#30,mfg920@industry.com,成都,"$2,134,641.00",07/24/2022
MC-1122,Umbrella Co MFG#31,  mfg921@plant.net  ,西安,"$2,301,281.00",03/27/2017
MC-1123,WAYNE ENTERPRISES MFG#32,mfg922@factory.org,上海,3359066,2018-06-18
