employee_id,date,hours,overtime,status
E-2047,2026-09-16,4,0,pending
E-2497,24-12-2025,4,0,PENDING
E-2311,01/15/2025,9,0,pending
E-1376,2025-12-06,10,0,active
E-2409,2025-10-25,5,0, Active 
E-2305,2025-11-10,12,0,active
E-3489,2025-10-22,6,0,PENDING
E-1144,2026-05-15,6,0, Active 
E-2389,05/03/2026,11,0,active
E-2725,12/11/2026,4,0,active
E-1332,2026-11-03,6,0,active
E-1557,03/06/2026,10,4,active
E-2106,2025-10-25,7,0,PENDING
E-2148,2026-07-23,10,0,closed
E-3355,2025-12-17,5,0,active
E-1640,12/15/2025,11,0,pending
E-1454,03/18/2025,9,0,CLOSED
E-1247,2026-04-25,10,0,closed
E-3070,04-11-2025,6,0,PENDING
E-2260,10-04-2026,9,0,closed
E-1617,14-02-2025,4,2,ACTIVE
E-2478,06/17/2025,7,1,CLOSED
E-3428,06-02-2026,6,0,CLOSED
E-3048,09/20/2026,4,3,PENDING
E-1247,2026-06-20,9,0,closed
E-1644,2026-01-24,10,0,closed
E-1339,2026-01-26,9,0,CLOSED
E-3479,18-01-2025,6,0,pending
E-1315,2026-05-03,8,0,CLOSED
E-3501,2026-06-23,7,0,active
E-1593,2026-09-07,5,0, Active 
E-2921,28-08-2026,8,0,closed
E-3433,2026-08-02,11,0,ACTIVE
E-3148,10/08/2025,9,0,closed
E-1424,12/25/2026,10,0,PENDING
E-1896,02-11-2025,10,0,closed
E-1640,19-12-2026,5,1,ACTIVE
E-3403,2025-08-27,9,4,pending
E-1396,2026-04-17,4,0,PENDING
E-1889,02/26/2025,9,0, Active 
E-1630,09/28/2025,11,1,PENDING
E-2977,06/24/2025,5,0,CLOSED
E-1091,07/17/2025,12,4,active
E-3494,04/25/2026,6,0, Active 
E-2003,10/20/2026,12,0,closed
E-1499,05/16/2025,11,0,PENDING
E-1305,23-01-2026,9,0,CLOSED
E-2839,08/10/2025,9,0,active
E-1709,2026-04-04,11,0,closed
E-3405,2026-08-05,5,0, Active 
E-1324,2025-05-21,5,0,active
E-1819,02/24/2026,10,2,PENDING
E-2362,09-05-2025,10,4,CLOSED
E-1725,05/22/2026,11,0,pending
E-3135,2026-03-27,12,4,closed
E-2224,2026-12-10,10,0,ACTIVE
E-2747,12-10-2026,5,0,ACTIVE
E-3255,2025-04-28,5,0,pending
E-3061,04/05/2025,6,0,ACTIVE
E-2770,2026-06-23,9,0,CLOSED
E-2285,07/13/2026,9,2,active
E-3470,05/08/2026,12,0,ACTIVE
E-2573,2025-02-02,7,0,pending
E-2811,10/28/2026,11,0, Active 
E-2065,2025-03-19,11,2, Active 
E-2365,01/20/2025,10,0,ACTIVE
E-3169,2025-01-26,11,0, Active 
E-1555,02/25/2025,7,3,pending
E-3579,01/11/2026,10,0,closed
E-3187,2026-12-06,10,0,PENDING
E-3210,2026-12-28,6,0, Active 
E-2778,18-06-2026,6,1,closed
E-2915,2026-11-15,6,3, Active 
E-2658,19-10-2025,8,0,active
E-1901,2025-05-08,12,2,PENDING
E-3273,02-06-2025,6,0,CLOSED
E-3055,2026-06-09,6,0,closed
E-3422,2026-02-15,7,2,pending
E-3578,10/26/2026,11,0,pending
E-1670,2025-01-28,10,0,CLOSED
E-3533,20-01-2026,9,0,active
E-2187,2026-03-21,6,4,pending
E-2928,01/21/2025,6,0,closed
E-1071,04-05-2025,8,0,pending
E-2681,2026-08-24,12,0,CLOSED
E-1635,14-07-2026,9,0,pending
E-2645,2025-04-04,7,0,CLOSED
E-2242,02/21/2026,10,0,ACTIVE
E-3431,2026-06-03,10,0,CLOSED
E-2488,2025-11-04,9,1,CLOSED
E-2016,2026-10-28,9,0,ACTIVE
E-2111,2026-06-04,8,0,pending
E-3340,08/14/2025,4,0,pending
E-2018,05-09-2025,6,1,PENDING
E-2799,2025-01-02,7,0,PENDING
E-3205,2026-09-09,7,1,active
E-3227,2025-01-24,11,0,pending
E-2867,2025-02-02,7,0, Active 
E-3491,12/10/2025,9,0,closed
E-1399,02-03-2025,8,0,PENDING
E-3124,2025-01-07,4,0,CLOSED
E-3316,2026-09-05,10,2,closed
E-2734,2026-10-20,12,3,pending
E-2013,06/15/2025,11,2, Active 
E-1247,2026-09-21,7,0,CLOSED
E-1303,01/17/2025,7,0,closed
E-2430,06-12-2026,9,4,closed
E-3117,02/04/2026,8,0,closed
E-2889,2026-02-23,12,0,PENDING
E-1671,2025-03-19,7,0,PENDING
E-1818,2025-09-05,5,0,CLOSED
E-1399,22-01-2026,11,0,active
E-2725,2026-09-19,8,0,active
E-2555,2026-01-07,8,0,pending
E-2547,03/27/2025,7,0,ACTIVE
E-2361,18-04-2026,6,1,CLOSED
E-2286,12-11-2025,11,0,active
E-2753,2026-12-18,6,0,active
E-3113,2026-12-02,8,1,ACTIVE
E-3156,2026-09-14,7,0,pending
E-2692,11/27/2026,4,0,CLOSED
E-1295,2026-04-06,11,0,PENDING
E-1286,24-05-2025,10,0,active
E-3430,09/27/2026,12,0,CLOSED
E-2334,08/08/2025,9,0,CLOSED
E-2352,12/17/2025,5,0,CLOSED
E-2538,2026-11-18,10,0,ACTIVE
E-1560,2026-05-27,9,0,ACTIVE
E-2646,2026-01-10,4,0,PENDING
E-1096,2025-07-13,10,0,closed
E-2964,2026-11-01,9,0,CLOSED
E-1146,2025-01-04,8,0,PENDING
E-3548,2026-06-05,12,3,ACTIVE
E-1110,2025-10-04,6,4,ACTIVE
E-3468,2026-12-22,4,0,ACTIVE
E-1951,06/15/2026,4,3,ACTIVE
E-3411,2025-04-16,11,4,PENDING
E-1239,2025-10-06,6,1,closed
E-1842,2026-03-20,10,0, Active 
E-3251,14-09-2026,7,2,ACTIVE
E-2522,2025-06-12,7,0,pending
E-2939,2025-08-18,4,0,pending
E-1523,2026-02-11,7,0,PENDING
E-2741,15-06-2026,5,0,PENDING
E-1018,02/22/2026,8,2, Active 
E-2934,2025-04-27,6,1,PENDING
E-2316,01/22/2025,7,2,CLOSED
E-1033,05/19/2025,11,0,active
E-1060,06/12/2026,8,1,closed
E-2310,2025-10-09,6,0,active
E-2976,03/12/2026,12,0, Active 
E-1966,2026-09-02,8,3,ACTIVE
E-1400,2025-09-13,7,0,active
E-1445,10/27/2025,12,0,pending
E-1169,2025-06-13,4,0,ACTIVE
E-1801,11-10-2026,12,0,PENDING
E-1202,11/12/2026,7,0,pending
E-2951,2025-06-05,7,0,active
E-2814,14-04-2025,6,0,active
E-2175,27-12-2025,10,4,PENDING
E-3108,03-10-2026,5,4,active
E-1969,09/15/2026,6,0,PENDING
E-2816,12/23/2025,9,0,PENDING
E-2472,05-12-2026,10,0,CLOSED
E-3258,2025-02-11,11,0,closed
E-2631,2026-11-28,12,0,ACTIVE
E-2253,10/06/2025,10,0, Active 
E-2688,04/18/2026,9,1,CLOSED
E-2588,2026-02-18,10,0, Active 
E-1077,20-03-2025,8,0,PENDING
E-1013,2026-04-03,11,0,closed
E-2573,2025-09-08,6,2,CLOSED
E-2192,2025-08-07,9,3,PENDING
E-1343,11-04-2025,11,0,pending
E-2809,02/16/2026,7,0,CLOSED
E-2273,2025-09-28,11,0,pending
E-2328,10/26/2026,11,0,active
E-3108,2025-10-01,9,4,pending
E-2264,2025-06-07,4,0,ACTIVE
E-1844,12/07/2025,10,2, Active 
E-2026,04/20/2025,8,0,PENDING
E-1590,04/27/2026,11,0,active
E-3280,11/27/2026,7,0,pending
E-2041,2026-04-11,12,0,closed
E-3318,06/17/2026,6,0,pending
E-3121,05-05-2025,4,0,CLOSED
E-3114,01/02/2026,6,0,PENDING
E-2437,10/10/2026,11,0,PENDING
E-3110,2026-03-08,10,0,CLOSED
E-2559,2026-08-11,10,0,PENDING
E-2500,2026-06-17,12,2,PENDING
E-1017,2025-02-28,5,0,CLOSED
E-1022,02-08-2025,4,0,closed
E-3004,2026-02-27,10,0,pending
E-2177,2026-08-21,9,0,PENDING
E-2109,11/13/2025,9,0, Active 
E-2734,2026-01-03,5,0, Active 
E-2377,2025-01-08,6,0, Active 
E-3282,2025-03-27,9,0,closed
E-1898,2026-04-14,11,0,pending
E-2047,08/13/2026,11,0,closed
E-3429,2026-11-19,7,3,CLOSED
E-1673,2026-11-27,10,3,closed
E-3404,10/08/2026,4,0,pending
E-2782,08-02-2025,7,0,active
E-3055,03/12/2025,12,0,active
E-1767,06-08-2026,10,0,CLOSED
E-3548,01/21/2025,10,4,PENDING
E-2539,28-08-2026,5,0,CLOSED
E-2994,28-09-2025,11,0,CLOSED
E-1439,07/18/2025,8,0,pending
E-1113,02/28/2025,7,0,ACTIVE
E-2223,2026-12-15,7,0,closed
E-1144,12/27/2025,7,0,closed
E-1627,2026-09-15,9,0,CLOSED
E-1251,2026-09-17,12,1,ACTIVE
E-1821,2026-06-26,10,0,closed
E-2925,06-11-2025,12,0,CLOSED
E-3578,2026-09-03,12,0,closed
E-3149,2026-05-04,5,0,pending
E-2772,2026-06-22,8,0,ACTIVE
E-2283,20-12-2026,11,0,PENDING
E-2193,02/08/2026,6,0,pending
E-3023,2025-06-06,8,3,pending
E-2832,2026-06-23,8,0,ACTIVE
E-2475,08/07/2026,10,0,pending
E-2767,13-02-2025,10,0,active
E-3000,2025-10-21,11,0, Active 
E-1060,2025-03-19,10,0,active
E-2357,09-01-2025,10,0, Active 
E-2927,2026-01-06,4,0,pending
E-2095,21-12-2026,5,0,closed
E-1115,2025-06-12,6,0,pending
E-3400,2025-12-03,11,0,PENDING
E-2529,14-11-2025,8,0,PENDING
E-2624,2025-05-19,5,0,PENDING
E-3417,03/20/2026,4,0,CLOSED
E-3195,07/21/2026,9,2,closed
E-1439,2026-09-15,8,0, Active 
E-3074,2026-06-20,12,1,closed
E-3534,04-11-2025,8,0,ACTIVE
E-3177,02/03/2026,5,0, Active 
E-1077,2026-02-28,6,3,closed
E-2180,08/14/2025,6,0,closed
E-3358,07-06-2025,5,0,PENDING
E-2735,02/09/2026,8,0, Active 
E-1141,11/19/2025,9,0,closed
E-1715,2026-05-21,6,0,active
E-2986,2025-08-21,6,1,pending
E-2130,2026-01-09,5,0, Active 
E-1453,27-06-2026,8,0,pending
E-2038,03/27/2026,11,0, Active 
E-1118,2026-07-16,10,0,PENDING
E-3046,04/21/2025,11,0,CLOSED
E-1212,2025-06-01,11,0,active
E-2014,2026-03-07,11,0,PENDING
E-2338,2025-12-03,11,4,PENDING
E-1101,2025-11-25,12,0,CLOSED
E-2049,27-05-2025,10,0, Active 
E-1057,2026-08-01,8,4,pending
E-1837,2026-07-22,8,2,PENDING
E-1555,2025-06-11,11,0,CLOSED
E-1884,12/11/2026,5,0,ACTIVE
E-3302,08/28/2026,5,0, Active 
E-1777,2026-09-11,4,0, Active 
E-2962,07-02-2025,4,0, Active 
E-3008,02/19/2026,7,0,CLOSED
E-1531,2025-05-14,6,0, Active 
E-1206,11/26/2026,7,0,pending
E-2278,2025-10-17,6,0,closed
E-2999,2026-12-22,9,0,pending
E-2446,2026-03-04,10,1,active
E-2360,2025-12-07,11,4,CLOSED
E-3137,26-05-2025,10,0,closed
E-1802,18-11-2026,10,0,CLOSED
E-1354,06/10/2025,10,0,CLOSED
E-2613,12/27/2026,6,2,pending
E-1417,2026-12-11,9,0, Active 
E-3438,2026-03-20,10,0,ACTIVE
E-1630,2025-10-24,5,4,CLOSED
E-1749,12/18/2026,5,0,ACTIVE
E-2444,2026-12-24,12,0,CLOSED
E-2491,01-12-2026,11,0,PENDING
E-1256,10/25/2025,10,0,CLOSED
E-1182,22-06-2026,6,1, Active 
E-3249,02/25/2026,8,0,PENDING
E-2171,05-05-2025,4,0,ACTIVE
E-3468,12/12/2025,12,0,active
E-1361,13-01-2025,7,0,closed
E-2458,03/14/2026,5,0,PENDING
E-2738,2025-06-01,12,0,PENDING
E-2014,2026-12-14,4,0,closed
E-1423,06/24/2026,9,0,active
E-3217,20-05-2025,12,0,active
E-1013,07/16/2026,5,0,ACTIVE
E-2896,08/03/2026,9,0,pending
E-1278,08/10/2026,6,0,ACTIVE
E-1159,2025-07-07,7,0,PENDING
E-1777,27-07-2025,10,0,active
E-1414,09/09/2026,4,0,ACTIVE
E-1864,2025-11-26,7,0,ACTIVE
E-1296,23-01-2025,8,0, Active 
E-3266,01/03/2026,11,4,ACTIVE
E-3451,09-06-2026,12,0,PENDING
E-2334,19-11-2026,6,4,CLOSED
E-2325,2025-12-05,4,3,PENDING
E-1488,2025-01-21,11,0,ACTIVE
E-1907,2025-10-11,12,0,PENDING
E-3317,2025-02-18,7,0,pending
E-2501,10/11/2026,7,0,closed
E-2296,01/11/2025,10,0,pending
E-1235,01/20/2026,9,4,ACTIVE
E-2309,26-03-2025,10,1,pending
E-3299,07/05/2025,8,0,closed
E-1655,17-09-2025,11,0,pending
E-3022,2026-07-17,4,2,closed
E-1745,06/05/2025,8,0,closed
E-1373,06/10/2026,9,0,closed
E-2233,23-08-2025,8,0,ACTIVE
E-3000,2026-11-01,5,0,pending
E-2625,06-07-2026,10,0,closed
E-2115,2026-01-07,6,0,ACTIVE
E-1623,2025-01-18,5,0,CLOSED
E-1549,2025-09-01,12,0,closed
E-1552,07/25/2025,11,0, Active 
E-1188,07/22/2025,9,0, Active 
E-2416,2025-03-22,6,0,pending
E-1181,09/21/2026,7,0, Active 
E-1267,09/09/2025,4,0,CLOSED
E-3030,2025-07-14,6,0,active
E-3156,2026-12-12,5,0,CLOSED
E-3109,2025-10-21,9,0,PENDING
E-2193,2026-04-21,5,0,PENDING
E-1095,2026-11-20,5,0,closed
E-1229,2025-07-19,12,0,CLOSED
E-2549,10/04/2026,6,4, Active 
E-3374,2025-02-15,11,0,pending
E-2726,26-08-2025,5,0,pending
E-1062,2026-04-08,12,4,ACTIVE
E-1678,2026-01-11,12,0,ACTIVE
E-1873,2026-06-09,4,0, Active 
E-3511,2026-11-10,11,0, Active 
E-1501,04/23/2026,7,0,PENDING
E-1225,12/18/2026,9,0, Active 
E-2127,10/13/2025,4,0,CLOSED
E-3194,09/27/2026,12,2,pending
E-2399,03/20/2026,7,3,closed
E-1114,2026-08-25,12,2,pending
E-1739,2026-02-19,5,0,pending
E-3525,04/09/2026,11,0,active
E-2689,2026-03-12,6,0,closed
E-1676,07/08/2025,11,0,ACTIVE
E-1718,08-09-2026,9,2,active
E-1265,28-12-2025,10,0,PENDING
E-3569,03/11/2026,9,0,PENDING
E-3417,17-02-2025,5,0,ACTIVE
E-1280,2025-02-27,9,0,CLOSED
E-3573,2026-05-05,12,0,ACTIVE
E-2514,06/10/2026,8,3,pending
E-1015,19-09-2025,5,0,active
E-1635,21-12-2025,8,0,pending
E-3529,2025-09-27,6,0,active
E-3580,03/02/2026,6,0,CLOSED
E-2927,2025-09-14,7,0, Active 
E-2515,2026-05-04,5,2,active
E-3466,06/18/2026,9,0, Active 
E-3434,2025-10-18,7,0,pending
E-1493,2025-05-12,11,0,closed
E-2379,2026-02-18,7,0,ACTIVE
E-2210,05-03-2026,4,0,PENDING
E-2070,2025-01-07,6,0,pending
E-1041,02-08-2025,5,0,pending
E-3415,24-05-2026,9,0,pending
E-2327,17-05-2025,12,0,CLOSED
E-1265,2026-04-23,11,0,pending
E-2283,09/12/2026,12,0,active
E-3388,2026-04-22,5,0, Active 
E-2907,2025-09-12,4,0,PENDING
E-2308,10/16/2025,7,0,PENDING
E-1354,12/14/2025,10,0, Active 
E-1293,02/13/2025,7,0,active
E-2157,09/05/2025,10,0,PENDING
E-2362,2026-10-23,11,0,ACTIVE
E-3518,2025-11-11,4,0,active
E-2215,11/02/2025,5,0,active
E-2556,2026-02-05,9,3,pending
E-1755,02-05-2026,12,0, Active 
E-2730,2026-03-09,12,4,CLOSED
E-2375,2025-02-11,9,0,active
E-1471,2026-03-03,9,2,closed
E-2181,08/15/2026,11,0,pending
E-2099,2026-07-16,9,0,ACTIVE
E-1090,06/11/2025,6,0,active
E-1803,2026-08-27,7,0, Active 
E-2212,2026-10-03,4,0,active
E-1930,02/11/2026,12,0,closed
E-3491,02/04/2025,5,1,closed
E-2304,2025-10-05,4,3,PENDING
E-2661,12/27/2026,9,0,closed
E-3422,07/08/2025,12,4,active
E-2435,2026-03-02,4,0, Active 
E-3215,2026-12-13,5,0,CLOSED
E-1802,04-11-2025,10,4,active
E-2997,10/27/2025,4,0,PENDING
E-2871,2026-07-01,4,0,pending
E-2061,04/07/2025,12,2,active
E-2581,2026-04-25,12,0,active
E-1010,2026-08-25,10,0,PENDING
E-3378,06/20/2025,4,0, Active 
E-3328,15-02-2025,8,3,closed
E-1441,2026-06-18,7,0,CLOSED
E-2497,03/06/2026,8,0,pending
E-2522,12/08/2025,6,0,closed
E-2682,01/18/2026,5,3,pending
E-2499,11/08/2026,11,0,PENDING
E-2909,24-12-2026,5,0,active
E-1233,03/12/2025,7,0, Active 
E-3161,08/14/2025,6,0,pending
E-2230,03/22/2026,5,3,pending
E-2753,2025-11-23,4,4,PENDING
E-3464,25-01-2025,10,2,pending
E-2645,01/24/2025,9,0, Active 
E-1436,2025-01-04,5,0, Active 
E-3134,11-11-2025,4,0,active
E-2277,10/11/2026,6,0, Active 
E-1315,09/05/2026,11,0,pending
E-3511,11/04/2026,10,0,PENDING
E-2230,01/02/2025,4,0,PENDING
E-1690,11/12/2026,12,0,CLOSED
E-1955,2026-06-11,11,0,closed
E-2330,2026-08-07,10,0, Active 
E-1237,05/01/2026,9,0,CLOSED
E-3238,2026-10-20,4,0,CLOSED
E-3280,2026-02-11,8,0, Active 
E-3552,2026-04-26,7,0,ACTIVE
E-2045,26-05-2026,8,0,ACTIVE
E-1555,13-04-2025,4,4,closed
E-1557,04/25/2025,8,0,PENDING
E-1202,22-10-2026,10,0,active
E-1607,2026-02-17,11,0,ACTIVE
E-2592,03/26/2026,8,0,closed
E-1724,27-01-2026,8,0,active
E-3436,2026-09-24,12,0,ACTIVE
E-2932,2026-12-24,6,0, Active 
E-3288,2025-11-22,8,0,pending
E-2141,09/26/2026,12,0,closed
E-3197,2025-02-13,11,0,active
E-1382,07/01/2025,10,0, Active 
E-2586,2025-02-01,7,0,active
E-3545,2025-11-10,10,4,CLOSED
E-2929,2026-11-12,5,0,pending
E-2153,09/27/2026,5,0,PENDING
E-1833,05/26/2026,11,4,CLOSED
E-2771,2026-11-09,6,0, Active 
E-3341,28-06-2026,10,0,CLOSED
E-1086,03-01-2026,12,0,closed
E-2024,2026-10-17,8,0,closed
E-3105,07-03-2026,11,0,ACTIVE
E-1021,2026-03-18,6,2,closed
E-1871,2026-01-26,5,0,ACTIVE
E-2919,19-04-2026,10,2,ACTIVE
E-2235,25-08-2025,9,3, Active 
E-3523,02-09-2026,5,0,CLOSED
E-2141,2025-04-03,7,4,CLOSED
E-1623,10-10-2025,4,0,closed
E-2274,11-02-2025,12,0,active
E-1019,2026-05-22,8,0,closed
E-3064,2026-08-14,11,1,active
E-1943,2026-02-01,10,0,active
E-1120,01/21/2026,4,0,closed
E-1202,06-11-2026,9,0,active
E-1819,2025-08-08,5,3, Active 
E-3507,2026-08-15,10,2,closed
E-2956,2025-01-18,7,0,ACTIVE
E-1992,2025-06-18,4,0,closed
E-1934,2025-11-15,8,0,CLOSED
E-1425,13-02-2026,6,0,CLOSED
E-2455,05/08/2026,6,0,closed
E-3322,2025-03-23,4,0,closed
E-2406,2025-10-03,9,0,ACTIVE
E-2543,12/01/2025,5,0,active
E-1675,2026-10-13,5,0,PENDING
E-1784,2026-04-22,5,0,pending
E-1427,2026-10-06,5,0,CLOSED
E-3560,13-03-2026,5,3,PENDING
E-3111,25-12-2026,6,0,pending
E-2214,01/02/2025,7,0,PENDING
E-2573,12/15/2026,10,4,PENDING
E-1264,11/16/2025,8,4,active
E-3372,2026-08-01,6,0, Active 
E-2511,2025-01-06,7,0,CLOSED
E-1356,2025-07-28,11,0,CLOSED
E-2739,2025-06-26,11,0,PENDING
E-3181,2026-08-17,4,0,closed
E-2941,03-07-2025,8,0,CLOSED
E-3593,10/03/2025,10,2,active
E-1592,14-08-2026,4,0,active
E-3375,10/28/2026,11,0,active
E-1555,08/26/2025,8,0,PENDING
E-1053,12-04-2026,4,0,pending
E-3278,2026-10-15,5,3, Active 
E-3374,2025-02-13,6,0, Active 
E-3588,07/18/2025,7,0,CLOSED
E-1544,2026-12-22,6,0,pending
E-1309,16-11-2025,8,0, Active 
E-2245,2025-12-24,12,0,ACTIVE
E-1396,05-01-2025,9,0,pending
E-2403,2026-06-27,10,4,active
E-1080,21-10-2025,6,0,PENDING
E-2854,09/12/2026,5,0,closed
E-2770,2026-08-16,9,0,ACTIVE
E-1119,28-06-2025,6,0, Active 
E-1177,2025-10-05,7,4,pending
E-2470,10/28/2025,9,0,pending
E-3342,2025-11-15,8,0, Active 
E-1745,04/18/2025,10,0,PENDING
E-3029,09/14/2025,8,0,active
E-3220,22-10-2025,12,0,CLOSED
E-3589,19-10-2025,5,4, Active 
E-1053,01/19/2026,4,0,active
E-1247,2026-10-24,10,0,CLOSED
E-2976,2026-07-07,8,2,active
E-2072,12/17/2025,7,3,CLOSED
E-1279,2026-08-21,6,0,closed
E-3190,12-12-2026,4,0,CLOSED
E-3127,2026-07-13,6,4,closed
E-2640,03/15/2026,11,4, Active 
E-3125,09/18/2025,4,0,PENDING
E-1682,2026-12-07,9,1,active
E-3158,2025-05-26,12,0,closed
E-1346,2026-10-21,10,0,active
E-2419,2025-08-16,9,0,pending
E-2929,12-02-2025,6,0,active
E-3065,2026-04-02,6,0, Active 
E-2547,2025-01-17,12,0,PENDING
E-2841,2025-06-04,5,0,closed
E-2023,10/26/2025,4,0,ACTIVE
E-2276,2026-04-18,5,0,CLOSED
E-3106,2026-12-11,5,0,PENDING
E-2719,02/25/2025,8,0,active
E-1862,01/22/2025,11,3,CLOSED
E-2140,08/08/2026,5,4,active
E-2379,05/03/2025,6,0,CLOSED
E-3032,01/24/2025,5,0,active
E-1308,10/24/2025,11,2,closed
E-2827,07/16/2026,10,0,pending
E-1230,15-09-2026,9,0,PENDING
E-3010,2025-04-16,10,0, Active 
E-1388,06/03/2025,7,0,active
E-2353,2026-12-07,11,0, Active 
E-3249,2026-03-20,11,0, Active 
E-1221,2026-03-26,8,0,active
E-1020,2025-10-15,11,0,closed
E-1295,02-03-2026,9,0,pending
E-3548,2026-08-08,12,0,active
E-1944,2025-01-19,8,0,closed
E-2534,2026-04-10,7,0,CLOSED
E-1344,09-04-2026,11,0,pending
E-3556,08/05/2025,8,0,ACTIVE
E-2810,2025-09-16,6,0,pending
E-1470,2026-09-19,10,0,active
E-2122,28-04-2025,9,0,ACTIVE
E-3536,2026-06-10,8,0,pending
E-3543,2026-11-12,4,0,closed
E-1883,10-02-2025,9,0,closed
E-1676,2026-10-16,8,0,active
E-3016,05/21/2025,10,0,closed
E-2246,2026-11-06,10,0, Active 
E-2372,2026-06-13,8,0, Active 
E-3150,13-02-2026,9,0,active
E-1617,02/27/2026,5,3,CLOSED
E-2509,12-11-2026,8,0,ACTIVE
E-2130,05/19/2026,5,0,PENDING
E-2938,03/09/2025,5,0,active
E-2410,2025-01-19,8,0,PENDING
E-1796,08/03/2025,6,0,pending
E-2158,03/10/2025,11,3,active
E-2568,2025-07-19,6,3,active
E-1744,12/09/2026,9,0,pending
E-1437,02/03/2026,7,0,closed
E-1822,06/10/2026,11,0, Active 
E-2519,2025-12-17,9,0,closed
E-2147,01/17/2026,8,0,ACTIVE
E-1055,12-10-2025,8,0,pending
E-2827,14-09-2026,6,0,ACTIVE
E-2908,04/04/2026,11,1,active
E-1284,05-06-2026,4,0,closed
E-1724,2025-07-28,9,2,pending
E-1440,18-11-2026,8,0,closed
E-3383,2025-12-09,8,4,active
E-2472,2025-11-20,7,0,pending
E-1090,05/12/2026,4,0,CLOSED
E-2756,04/25/2026,6,0,pending
E-3364,07/16/2025,5,0, Active 
E-2100,2026-09-08,7,3,CLOSED
E-2119,2025-12-22,7,1,CLOSED
E-1660,11/22/2026,11,0,ACTIVE
E-3157,2025-11-07,7,0,PENDING
E-3050,01/16/2025,11,0,PENDING
E-2920,2026-05-07,7,0, Active 
E-1309,05/16/2026,10,3,closed
E-1814,2026-09-05,4,0,pending
E-1705,2026-04-27,10,0, Active 
E-3115,19-04-2026,6,0,closed
E-3466,2026-06-23,9,0,active
E-3165,2026-10-27,12,0,CLOSED
E-2261,2025-09-13,10,0,active
E-1213,2026-05-22,8,0,pending
E-3109,2026-08-27,6,0,CLOSED
E-2223,18-05-2025,4,0,ACTIVE
E-1294,2025-02-27,6,0,ACTIVE
E-2683,03/18/2026,12,0,PENDING
E-3102,21-08-2026,5,0, Active 
E-1828,2026-10-17,4,2,pending
E-2119,2025-06-23,9,1,pending
E-3357,2025-10-02,10,0,ACTIVE
E-1941,23-05-2026,12,0,active
E-1796,04-10-2025,6,0,CLOSED
E-2889,27-11-2025,12,0,closed
E-1076,2026-11-03,12,0,pending
E-3211,27-06-2025,7,0,PENDING
E-3528,2025-02-28,5,1, Active 
E-2377,05/13/2025,7,0,ACTIVE
E-1087,2025-07-20,10,0,CLOSED
E-1228,05/04/2026,8,0,closed
E-2094,10/12/2025,4,0, Active 
E-1737,06/08/2025,5,0,pending
E-2833,2026-07-18,11,0,ACTIVE
E-2995,04/16/2025,9,0,closed
E-1446,2025-09-28,11,0,ACTIVE
E-3123,2025-07-12,12,4,PENDING
E-2839,2026-12-14,7,0,CLOSED
E-3355,08/23/2025,11,2,active
E-3139,06/18/2025,6,2,PENDING
E-3519,03/02/2026,5,0,active
E-2094,2026-01-03,10,0,closed
E-1999,2025-01-15,11,2, Active 
E-2678,2026-10-03,10,0,ACTIVE
E-2695,10/28/2025,7,0, Active 
E-2018,11/18/2025,5,1,CLOSED
E-1447,11/23/2026,7,2,PENDING
E-3073,02/20/2026,5,0,CLOSED
E-2391,2025-02-05,8,1,CLOSED
E-2921,12-11-2026,10,0,closed
E-2932,2026-11-26,9,0,ACTIVE
E-2230,2025-07-23,5,3,active
E-2179,2026-02-27,9,3,PENDING
E-2745,2026-01-05,9,0,PENDING
E-1059,17-03-2025,9,4,closed
E-1484,2025-01-06,10,0,CLOSED
E-2752,07-11-2026,5,0,PENDING
E-1754,05/06/2025,7,0, Active 
E-3163,2025-06-22,9,0,pending
E-1686,2025-01-22,12,0,closed
E-2165,26-05-2026,11,0,CLOSED
E-2272,02-03-2025,5,2,pending
E-1600,26-04-2025,9,0, Active 
E-1313,2025-02-28,6,2, Active 
E-3335,12/20/2026,10,2,ACTIVE
E-2384,2025-09-03,10,0, Active 
E-3562,11/26/2025,8,0,closed
E-3061,2025-11-08,6,3,active
E-1678,09/24/2025,7,0, Active 
E-2392,06/14/2026,10,0,active
E-1771,25-01-2025,10,0,CLOSED
E-3014,02/03/2025,4,0,pending
E-3492,02/13/2025,7,0,active
E-1492,06/10/2026,7,2,closed
E-1216,2026-06-08,10,0,pending
E-3047,24-09-2026,9,0,closed
E-3009,02/03/2026,8,0,PENDING
E-1689,2025-10-22,8,3,closed
E-1212,2026-08-05,6,0, Active 
E-3222,01-09-2026,6,0,active
E-3518,14-09-2026,4,0,CLOSED
E-3317,07/09/2025,11,0,active
E-1671,2025-10-17,8,1,pending
E-1289,2025-02-11,11,0, Active 
E-2406,12/13/2025,5,3,CLOSED
E-3438,2025-01-02,7,0,closed
E-3475,09/04/2025,8,0,active
E-1166,2026-05-26,10,0,closed
E-2763,2025-01-24,5,4,CLOSED
E-1527,12/18/2025,11,1,closed
E-1443,11/20/2025,4,0,pending
E-2811,04/09/2026,6,0,pending
E-3192,23-07-2025,5,1,active
E-1337,2026-12-01,5,0,CLOSED
E-2418,06-12-2025,11,0,active
E-2949,04/08/2026,12,0, Active 
E-3579,02/06/2025,7,0,pending
E-3078,2026-11-19,7,0,PENDING
E-1313,2025-06-02,7,0,pending
E-2723,2025-05-05,6,3,pending
