price_id,product_id,effective_date,price
PR-1219,SKU1490,02/01/2024,2 494
PR-1220,REF-1491,08/19/2025,$248.00
PR-1221,REF-1053,23-01-2024,4 332
PR-1222,R-1016,07/01/2026,"$2,869.00"
PR-1223,R-1013,03/12/2024,2941
PR-1224,REF-1412,2025-04-17,"$3,621.00"
PR-1225,MD-1052,2025-08-16,1816
PR-1226,REF-1243,11/19/2025,5041
PR-1227,REF-1382,07/12/2024,4609
PR-1228,MD-1613,2025-10-01,1498
PR-1229,REF-1316,2025-01-14,1072
PR-1230,SKU1310,2024-09-27,"$4,016.00"
PR-1231,MD-1485,12/02/2024,"4 016,00"
PR-1232,R-1315,2026-07-19,4505
PR-1233,SKU1773,11-05-2025,"$4,625.00"
PR-1234,R-1444,2026-12-17,"$2,306.00"
PR-1235,REF-1067,01/24/2024,"$1,787.00"
PR-1236,MD-1579,04/24/2026,3453
PR-1237,R-1637,2026-09-23,"$1,407.00"
PR-1238,SKU1768,11-08-2024,4 912
PR-1239,REF-1313,2025-09-14,"$2,991.00"
PR-1240,MD-1220,01/25/2025,681
PR-1241,R-1473,2025-06-25,"1 644,00"
PR-1242,SKU1324,2025-11-14,"$4,177.00"
PR-1243,R-1595,2025-01-18,3 593
PR-1244,MD-1390,2025-03-06,972
PR-1245,SKU1177,2024-05-21,31
PR-1246,MD-1220,04/20/2026,4 783
PR-1247,MD-1191,03-05-2026,2877
PR-1248,R-1567,23-11-2025,$599.00
PR-1249,MD-1017,17-07-2024,3585
PR-1250,MD-1379,20-02-2024,"$4,274.00"
PR-1251,MD-1707,13-07-2024,4446
PR-1252,SKU1245,2024-02-22,368
PR-1253,REF-1186,10/06/2024,1392
PR-1254,R-1164,06-05-2025,4593
PR-1255,REF-1311,2026-12-03,2233
PR-1256,REF-1166,17-03-2026,748
PR-1257,MD-1583,01/08/2025,4517
PR-1258,MD-1716,01/02/2024,$770.00
PR-1259,R-1646,2026-01-09,136
PR-1260,R-1108,04/04/2024,"$1,710.00"
PR-1261,SKU1128,2026-01-03,"$1,035.00"
PR-1262,R-1614,07-03-2026,5137
PR-1263,SKU1656,2025-12-01,4625
PR-1264,REF-1738,2026-05-12,3641
PR-1265,R-1637,2024-07-03,$107.00
PR-1266,SKU1118,12/15/2024,$467.00
PR-1267,SKU1128,02-04-2026,828
PR-1268,R-1297,18-01-2025,2 701
PR-1269,MD-1210,03-09-2024,2630
PR-1270,SKU1114,2025-04-04,410
PR-1271,REF-1795,2024-04-04,4 120
PR-1272,SKU1525,2024-02-04,1165
PR-1273,R-1711,2024-10-23,"$5,121.00"
PR-1274,R-1206,12/04/2025,"$1,977.00"
PR-1275,REF-1777,2024-03-12,"4 787,00"
PR-1276,R-1233,04/27/2024,"$1,421.00"
PR-1277,SKU1084,25-04-2024,4068
PR-1278,R-1336,03/23/2026,"$5,174.00"
PR-1279,REF-1373,13-02-2026,"$1,382.00"
PR-1280,R-1584,21-07-2025,4 569
PR-1281,SKU1621,2024-07-09,2665
PR-1282,R-1189,2026-02-25,3370
PR-1283,SKU1451,2024-07-22,"3 371,00"
PR-1284,MD-1717,02/10/2026,2 302
PR-1285,REF-1213,06-08-2025,2419
PR-1286,SKU1570,2026-06-28,4569
PR-1287,SKU1527,12-03-2025,1 797
PR-1288,MD-1299,2025-04-04,"$3,855.00"
PR-1289,REF-1536,2026-05-19,$911.00
PR-1290,R-1288,2024-05-05,1400
PR-1291,R-1463,10/11/2024,4265
PR-1292,REF-1405,25-03-2026,5116
PR-1293,MD-1030,01/11/2024,2906
PR-1294,MD-1716,25-02-2024,"$1,130.00"
PR-1295,R-1602,02/26/2024,"3 142,00"
PR-1296,MD-1351,2025-10-20,"$2,222.00"
PR-1297,REF-1765,2025-06-28,"$1,049.00"
PR-1298,SKU1722,2025-04-25,2 503
PR-1299,SKU1470,06/07/2024,"$1,596.00"
PR-1300,R-1348,2025-05-21,$107.00
PR-1301,REF-1738,02/17/2024,"3 219,00"
PR-1302,MD-1202,2026-09-25,"$4,815.00"
PR-1303,REF-1005,23-10-2025,3191
PR-1304,SKU1310,20-09-2025,"$2,834.00"
PR-1305,REF-1311,2024-06-04,"$3,683.00"
PR-1306,MD-1165,2025-09-24,2673
PR-1307,R-1499,2026-01-24,"3 833,00"
PR-1308,R-1562,01/22/2025,3939
PR-1309,REF-1322,2026-12-20,916
PR-1310,MD-1196,2025-07-14,2065
PR-1311,REF-1531,2026-01-18,925
PR-1312,SKU1662,01/04/2024,2 583
PR-1313,REF-1331,2024-03-12,61
PR-1314,R-1034,05/21/2024,4219
PR-1315,R-1521,2024-01-16,4386
PR-1316,SKU1044,14-09-2025,2423
PR-1317,REF-1067,04/26/2024,"$4,018.00"
PR-1318,MD-1746,2024-03-27,1 057
PR-1319,SKU1547,2026-05-27,3305
PR-1320,R-1587,2024-05-19,"3 575,00"
PR-1321,SKU1231,10/20/2026,"$4,115.00"
PR-1322,REF-1012,07/12/2026,801
PR-1323,SKU1658,2026-07-17,4839
PR-1324,R-1598,24-08-2025,2039
PR-1325,REF-1311,02-01-2024,4343
PR-1326,R-1129,2024-07-13,"$1,776.00"
PR-1327,REF-1785,2025-01-27,"97,00"
PR-1328,R-1468,03/26/2024,515
PR-1329,SKU1271,2024-03-02,4263
PR-1330,REF-1325,09-04-2024,2594
PR-1331,R-1189,08-05-2025,3424
PR-1332,MD-1679,2025-08-21,1883
PR-1333,REF-1576,11/24/2025,"$2,715.00"
PR-1334,R-1520,11/19/2024,"$3,863.00"
PR-1335,REF-1268,11/09/2026,4210
PR-1336,MD-1212,08/09/2024,1237
PR-1337,R-1025,2026-05-20,553
PR-1338,SKU1756,2025-09-26,$150.00
PR-1339,MD-1761,09-01-2026,4163
PR-1340,MD-1464,2025-12-09,2713
PR-1341,REF-1307,07/02/2024,1278
PR-1342,REF-1788,2024-04-21,"2 768,00"
PR-1343,SKU1656,11/11/2024,"$3,178.00"
PR-1344,MD-1235,2026-02-05,"$1,683.00"
PR-1345,R-1565,2026-02-17,"$5,023.00"
PR-1346,SKU1547,05/10/2026,1614
PR-1347,SKU1472,05-04-2025,1 679
PR-1348,MD-1200,08/25/2025,"$1,986.00"
PR-1349,MD-1746,13-09-2026,"$4,228.00"
PR-1350,SKU1459,2025-10-18,1499
PR-1351,REF-1536,2026-01-03,2122
PR-1352,MD-1197,01/25/2024,3013
PR-1353,R-1568,11/25/2026,1999
PR-1354,MD-1487,2024-04-13,3544
PR-1355,SKU1024,2024-11-19,"4 510,00"
PR-1356,MD-1516,2025-10-20,3 777
PR-1357,R-1460,2026-06-11,4249
PR-1358,R-1228,2024-07-22,3592
PR-1359,SKU1426,07/23/2025,"934,00"
PR-1360,REF-1364,2025-08-02,"$4,624.00"
PR-1361,R-1296,06-09-2025,3023
PR-1362,REF-1028,05-06-2024,625
PR-1363,MD-1596,2024-12-24,1041
PR-1364,SKU1177,2026-11-21,"$1,901.00"
PR-1365,REF-1092,2025-08-17,23
PR-1366,MD-1753,27-02-2025,4 033
PR-1367,REF-1644,2024-07-01,"$1,327.00"
PR-1368,SKU1327,2024-01-15,4997
PR-1369,SKU1642,17-11-2026,"$4,718.00"
PR-1370,SKU1241,2025-07-19,"$3,004.00"
PR-1371,MD-1517,2026-07-28,2713
PR-1372,R-1787,01/22/2025,4391
PR-1373,REF-1654,2026-01-10,2 017
PR-1374,REF-1511,2025-06-05,1 258
PR-1375,R-1796,11-03-2025,3984
PR-1376,MD-1479,2025-09-03,4716
PR-1377,REF-1554,2025-01-18,1855
PR-1378,MD-1125,20-06-2026,"4 474,00"
PR-1379,SKU1691,2025-06-02,998
PR-1380,REF-1074,01/17/2024,2779
PR-1381,REF-1111,02/07/2024,"$1,257.00"
PR-1382,SKU1183,09/13/2024,2 396
PR-1383,REF-1140,18-09-2024,523
PR-1384,MD-1347,03-01-2025,2956
PR-1385,MD-1504,2025-05-15,$301.00
PR-1386,REF-1195,2024-10-12,"$3,805.00"
PR-1387,SKU1396,2025-06-02,"$1,577.00"
PR-1388,SKU1370,2025-02-22,31
PR-1389,REF-1045,16-02-2024,1413
PR-1390,MD-1362,2026-03-25,"4 343,00"
PR-1391,MD-1390,04/17/2024,"$2,920.00"
PR-1392,REF-1226,2025-07-03,4 148
PR-1393,MD-1561,24-09-2025,"2 068,00"
PR-1394,R-1336,2026-11-28,364
PR-1395,SKU1575,2025-06-28,2264
PR-1396,MD-1291,11-06-2026,849
PR-1397,MD-1369,2024-04-28,"$3,807.00"
PR-1398,R-1422,2024-12-28,3398
PR-1399,MD-1375,2024-12-25,"$1,781.00"
PR-1400,SKU1178,09/28/2024,4 768
PR-1401,R-1349,03-11-2024,"958,00"
PR-1402,SKU1247,2024-03-06,"1 907,00"
PR-1403,REF-1273,2026-10-03,3410
PR-1404,SKU1574,2024-03-02,2617
PR-1405,SKU1676,2025-03-12,"$4,901.00"
PR-1406,R-1641,2026-04-06,4545
PR-1407,REF-1609,2026-09-23,2116
PR-1408,REF-1514,2025-12-13,$714.00
PR-1409,SKU1308,11/09/2024,454
PR-1410,MD-1150,12/15/2024,3197
PR-1411,MD-1716,2025-11-14,2806
PR-1412,R-1223,20-08-2025,$803.00
PR-1413,REF-1552,03/20/2026,3907
PR-1414,SKU1031,2026-01-16,4004
PR-1415,SKU1318,15-04-2025,2932
PR-1416,MD-1212,2025-07-06,84
PR-1417,MD-1496,14-01-2026,2760
PR-1418,REF-1028,2026-12-01,"$3,767.00"
PR-1419,SKU1272,2026-11-01,893
PR-1420,SKU1308,2026-04-21,"$3,397.00"
PR-1421,SKU1677,04-06-2025,3295
PR-1422,REF-1531,2024-07-27,1170
PR-1423,SKU1329,20-10-2025,"$1,268.00"
PR-1424,R-1388,2025-09-22,"$2,344.00"
PR-1425,MD-1080,2024-02-28,"$3,872.00"
PR-1426,MD-1464,17-12-2025,"$2,790.00"
PR-1427,MD-1753,07/22/2026,"$4,378.00"
PR-1428,REF-1457,19-04-2026,"$2,736.00"
PR-1429,SKU1750,2024-04-09,414
PR-1430,R-1146,2026-10-05,"$4,782.00"
PR-1431,REF-1776,2025-11-16,4453
PR-1432,SKU1152,2025-10-09,3313
PR-1433,REF-1391,01-09-2025,4818
PR-1434,REF-1292,2024-07-23,"$5,088.00"
PR-1435,SKU1356,27-07-2026,$634.00
PR-1436,SKU1610,2024-10-16,948
PR-1437,MD-1501,2025-02-10,653
PR-1438,SKU1324,22-04-2025,"3 613,00"
PR-1439,SKU1371,2026-05-12,"2 413,00"
PR-1440,REF-1261,2024-09-09,"4 995,00"
PR-1441,SKU1413,2025-07-01,2020
PR-1442,MD-1447,2026-04-12,3820
PR-1443,R-1090,25-05-2025,3 616
PR-1444,REF-1780,2026-09-08,"$1,948.00"
PR-1445,REF-1096,2025-03-16,541
PR-1446,SKU1601,12/04/2024,"4 618,00"
PR-1447,R-1001,04/21/2025,951
PR-1448,REF-1457,04/03/2025,2455
PR-1449,MD-1427,20-08-2025,"$5,103.00"
PR-1450,R-1568,10/03/2025,557
PR-1451,REF-1363,2026-11-26,$638.00
PR-1452,R-1289,06/08/2025,2199
PR-1453,SKU1490,28-09-2025,2107
PR-1454,REF-1609,2025-01-21,$219.00
PR-1455,MD-1205,10/04/2024,2545
PR-1456,R-1336,21-10-2026,"4 026,00"
PR-1457,REF-1695,2025-02-17,1 612
PR-1458,MD-1551,2026-07-09,4344
PR-1459,REF-1068,2024-12-22,"1 983,00"
PR-1460,SKU1755,10/21/2025,1920
PR-1461,REF-1372,2026-10-18,"$4,930.00"
PR-1462,REF-1605,02/16/2026,3011
PR-1463,REF-1684,2026-10-25,4659
PR-1464,MD-1061,06/06/2026,"$4,038.00"
PR-1465,SKU1620,2026-05-15,2381
PR-1466,REF-1672,12/12/2026,$566.00
PR-1467,REF-1211,2026-02-06,$764.00
PR-1468,MD-1638,09/07/2026,"$4,054.00"
PR-1469,REF-1785,2026-03-20,340
PR-1470,R-1476,2024-06-19,"355,00"
PR-1471,R-1674,09/27/2024,"3 009,00"
PR-1472,R-1588,28-06-2025,3356
PR-1473,SKU1040,12/04/2024,2415
PR-1474,REF-1176,07/07/2026,3995
PR-1475,SKU1318,2026-12-27,3166
PR-1476,R-1565,2025-04-23,283
PR-1477,SKU1454,2026-07-11,4684
PR-1478,MD-1196,2024-08-25,2697
PR-1479,SKU1575,2025-07-19,1160
PR-1480,SKU1662,16-11-2026,2 398
PR-1481,REF-1510,01/08/2025,3744
PR-1482,REF-1541,01-06-2025,1 896
PR-1483,R-1315,21-01-2024,4562
PR-1484,SKU1298,2025-09-23,90
PR-1485,R-1521,2024-05-19,"$5,137.00"
PR-1486,MD-1250,06/03/2024,1 137
PR-1487,SKU1574,06-03-2026,"$2,209.00"
PR-1488,REF-1081,2026-09-02,"$4,871.00"
PR-1489,SKU1222,04-04-2025,3436
PR-1490,MD-1165,2024-07-13,"$4,329.00"
PR-1491,REF-1432,2026-06-04,444
PR-1492,R-1110,2024-12-24,2 663
PR-1493,SKU1764,06/27/2024,859
PR-1494,MD-1197,13-07-2024,2657
PR-1495,R-1646,09/02/2026,338
PR-1496,R-1787,2025-12-03,"$4,454.00"
PR-1497,REF-1185,03/12/2025,"$2,411.00"
PR-1498,REF-1624,17-06-2024,298
PR-1499,SKU1623,2025-11-27,"$1,219.00"
PR-1500,SKU1593,09/03/2026,"$1,272.00"
PR-1501,SKU1144,07/01/2025,$432.00
PR-1502,MD-1097,2024-01-19,3304
PR-1503,REF-1769,2024-12-02,"$1,507.00"
PR-1504,REF-1243,2024-05-20,"$1,500.00"
PR-1505,MD-1299,01-05-2024,2862
PR-1506,MD-1358,07/02/2024,"$3,964.00"
PR-1507,SKU1134,2024-01-26,4292
PR-1508,R-1739,04/15/2025,3665
PR-1509,MD-1194,2025-10-19,3370
PR-1510,R-1159,03/19/2026,5004
PR-1511,REF-1199,11/25/2024,"$1,373.00"
PR-1512,R-1293,2026-10-18,"$1,495.00"
PR-1513,MD-1643,2026-03-04,1314
PR-1514,R-1035,2025-08-04,2077
PR-1515,REF-1382,02/10/2025,"$2,169.00"
PR-1516,REF-1560,16-01-2026,$644.00
PR-1517,SKU1381,05/10/2024,"$4,728.00"
PR-1518,MD-1006,07-02-2026,"$1,021.00"
PR-1519,R-1001,2025-01-10,"$1,826.00"
PR-1520,R-1438,09/05/2026,4324
PR-1521,SKU1095,2024-08-24,1980
PR-1522,SKU1040,08/11/2025,2905
PR-1523,MD-1291,03/18/2024,4662
PR-1524,MD-1250,07/26/2025,"1 397,00"
PR-1525,MD-1692,2024-02-08,2134
PR-1526,R-1077,2025-10-14,"$1,515.00"
PR-1527,REF-1325,10-07-2026,4010
PR-1528,REF-1491,01/01/2025,4449
PR-1529,MD-1479,11/24/2024,2399
PR-1530,REF-1540,2025-02-16,"852,00"
PR-1531,SKU1794,2026-10-02,"$3,164.00"
PR-1532,SKU1192,15-09-2024,4795
PR-1533,REF-1412,01-08-2026,220
PR-1534,SKU1343,02/14/2025,2161
PR-1535,R-1663,2025-11-16,"$4,467.00"
PR-1536,MD-1466,09/17/2024,"$3,798.00"
PR-1537,R-1301,2025-09-13,$333.00
PR-1538,MD-1616,2026-10-24,3407
PR-1539,REF-1005,2026-06-21,$792.00
PR-1540,SKU1735,03/22/2026,3384
PR-1541,REF-1071,2025-04-26,3595
PR-1542,REF-1171,01-08-2025,518
PR-1543,MD-1581,2024-04-08,3941
PR-1544,REF-1008,11/05/2025,4253
PR-1545,REF-1058,2025-05-02,"4 331,00"
PR-1546,R-1203,2026-06-09,150
PR-1547,REF-1650,05/20/2025,2606
PR-1548,R-1301,07/09/2025,"$2,870.00"
PR-1549,R-1791,02-12-2025,"4 130,00"
PR-1550,MD-1538,04/03/2026,"$1,144.00"
PR-1551,MD-1647,03-03-2024,3852
PR-1552,REF-1461,25-05-2025,"$1,548.00"
PR-1553,MD-1246,2024-06-11,1447
PR-1554,MD-1258,2024-11-13,138
PR-1555,MD-1061,2025-05-03,$752.00
PR-1556,SKU1474,06/20/2025,"2 434,00"
PR-1557,MD-1065,02/12/2026,2 821
PR-1558,SKU1048,2026-01-19,2586
PR-1559,R-1770,24-10-2025,$317.00
PR-1560,MD-1679,27-07-2026,5082
PR-1561,SKU1582,2024-11-07,3420
PR-1562,R-1189,24-10-2024,"708,00"
PR-1563,SKU1766,02/12/2026,2505
PR-1564,REF-1137,13-08-2026,$950.00
PR-1565,SKU1056,2026-03-19,"$5,177.00"
PR-1566,MD-1306,04/08/2024,3407
PR-1567,MD-1022,2024-06-20,559
PR-1568,MD-1689,13-10-2026,348
PR-1569,SKU1253,19-03-2024,2683
PR-1570,REF-1074,05/08/2025,2828
PR-1571,MD-1282,27-06-2024,449
PR-1572,REF-1769,2026-08-16,4283
PR-1573,SKU1100,2026-10-06,"$4,891.00"
PR-1574,SKU1069,2024-09-11,5062
PR-1575,R-1498,2025-03-16,486
PR-1576,REF-1605,2025-04-10,2633
PR-1577,MD-1692,13-12-2025,"$4,455.00"
PR-1578,SKU1084,09-06-2026,$336.00
PR-1579,R-1565,2025-06-21,732
PR-1580,REF-1550,10/05/2026,463
PR-1581,R-1584,2025-11-17,"1 316,00"
PR-1582,R-1444,2025-01-15,4973
PR-1583,SKU1454,06/15/2024,4775
PR-1584,SKU1395,2026-03-15,169
PR-1585,REF-1515,2024-02-21,3595
PR-1586,R-1301,20-10-2025,4 285
PR-1587,SKU1271,05/23/2024,"$5,090.00"
PR-1588,R-1749,2026-09-17,"$1,504.00"
PR-1589,REF-1285,05-02-2025,4745
PR-1590,REF-1685,2026-03-22,3555
PR-1591,R-1521,02/02/2026,"2 146,00"
PR-1592,SKU1139,2026-10-18,"$3,495.00"
PR-1593,MD-1220,09/28/2025,1323
PR-1594,SKU1088,2025-03-24,4772
PR-1595,MD-1485,10/23/2024,"$2,975.00"
PR-1596,MD-1404,19-07-2024,"$1,625.00"
PR-1597,R-1422,2026-09-21,5144
PR-1598,REF-1171,11-03-2026,"$3,443.00"
PR-1599,REF-1359,2026-10-04,4648
PR-1600,SKU1426,11/07/2026,1214
PR-1601,REF-1779,20-08-2026,"$1,626.00"
PR-1602,MD-1004,14-05-2024,4502
PR-1603,R-1157,27-11-2024,2968
PR-1604,REF-1221,15-07-2024,"$3,870.00"
PR-1605,REF-1491,08-06-2024,1069
PR-1606,R-1039,2025-09-28,"$4,945.00"
PR-1607,R-1705,12/28/2025,"$2,113.00"
PR-1608,R-1652,11/14/2025,442
PR-1609,R-1016,2026-05-26,4654
PR-1610,MD-1220,12-09-2024,4524
PR-1611,R-1705,09-12-2024,2485
PR-1612,REF-1071,2024-06-23,"365,00"
PR-1613,R-1532,12/12/2026,388
PR-1614,REF-1256,2025-02-21,80
PR-1615,SKU1310,28-02-2025,$265.00
PR-1616,SKU1024,2026-10-07,1307
PR-1617,MD-1485,2026-08-14,"$1,428.00"
PR-1618,MD-1194,23-03-2024,5073
PR-1619,R-1630,2025-02-08,5 000
PR-1620,MD-1782,2024-04-23,291
PR-1621,REF-1219,2024-02-22,4097
PR-1622,SKU1326,11-03-2024,"4 689,00"
PR-1623,R-1495,01/20/2026,262
PR-1624,SKU1153,05/28/2026,4792
PR-1625,R-1441,26-02-2025,"$4,708.00"
PR-1626,MD-1726,2025-04-23,919
PR-1627,REF-1276,07-09-2026,1 057
PR-1628,R-1703,09-04-2025,3923
PR-1629,MD-1638,08/14/2026,$852.00
PR-1630,R-1710,01/26/2025,1 643
PR-1631,SKU1603,07/20/2025,1499
PR-1632,REF-1190,2026-01-12,2 165
PR-1633,MD-1023,13-06-2025,4 655
PR-1634,REF-1608,2026-05-04,"$1,504.00"
PR-1635,R-1034,04/17/2025,"$2,399.00"
PR-1636,R-1239,03/05/2024,2340
PR-1637,MD-1065,2026-07-07,1893
PR-1638,SKU1396,10/06/2026,1877
PR-1639,REF-1536,2026-01-24,1708
PR-1640,R-1437,06/27/2024,965
PR-1641,R-1791,2025-02-21,2361
PR-1642,SKU1768,07-09-2026,2 306
PR-1643,MD-1150,2025-02-02,1435
PR-1644,REF-1054,2025-07-22,4803
PR-1645,SKU1314,01-07-2025,"$5,169.00"
PR-1646,R-1473,09/26/2025,3653
PR-1647,MD-1299,03-09-2024,988
PR-1648,REF-1714,08/10/2026,1703
PR-1649,MD-1291,2026-03-01,4894
PR-1650,SKU1095,2024-05-23,"$2,013.00"
PR-1651,R-1567,06/06/2026,5 200
PR-1652,R-1130,2026-12-04,"$1,112.00"
PR-1653,SKU1084,2024-08-21,1977
PR-1654,SKU1580,11/01/2026,3539
PR-1655,R-1050,2024-09-03,2 514
PR-1656,MD-1305,05/14/2024,"$4,096.00"
PR-1657,MD-1487,07-03-2026,1234
PR-1658,REF-1137,2026-12-22,"$4,636.00"
PR-1659,REF-1694,2024-01-25,"527,00"
PR-1660,R-1751,2025-06-24,"3 248,00"
PR-1661,SKU1253,2026-12-22,2374
PR-1662,R-1481,04/27/2025,3262
PR-1663,REF-1576,2026-02-07,583
PR-1664,SKU1245,2026-05-18,"$3,065.00"
PR-1665,SKU1153,2025-10-15,1990
PR-1666,R-1328,10/21/2025,2 499
PR-1667,REF-1701,2025-11-21,$144.00
PR-1668,MD-1638,2024-09-04,20
PR-1669,REF-1550,21-07-2025,"$1,196.00"
PR-1670,SKU1010,28-09-2026,"61,00"
PR-1671,REF-1706,2025-03-09,"4 982,00"
PR-1672,R-1123,07-11-2025,3895
PR-1673,R-1663,2024-06-18,3661
PR-1674,R-1193,06/11/2024,"$4,989.00"
PR-1675,REF-1775,04/14/2026,$613.00
PR-1676,R-1698,03/12/2024,2512
PR-1677,MD-1041,04/12/2024,2309
PR-1678,SKU1722,2026-01-14,464
PR-1679,MD-1347,06/12/2026,2104
PR-1680,R-1690,03/26/2026,"3 570,00"
PR-1681,REF-1644,2026-09-20,761
PR-1682,R-1388,05/15/2025,2 075
PR-1683,MD-1628,2026-04-02,4981
PR-1684,MD-1004,2024-05-16,143
PR-1685,R-1237,02/06/2024,"$1,793.00"
PR-1686,MD-1726,2026-12-28,"$1,353.00"
PR-1687,REF-1401,10-01-2024,2567
PR-1688,R-1645,2024-05-16,"3 410,00"
PR-1689,R-1631,02-10-2025,1530
PR-1690,SKU1766,2024-10-27,"$1,160.00"
PR-1691,R-1350,01/21/2024,749
PR-1692,MD-1151,03/05/2026,"$4,346.00"
PR-1693,SKU1070,09/03/2024,3131
PR-1694,SKU1767,2025-07-07,2584
PR-1695,REF-1414,05/26/2026,"2 611,00"
PR-1696,SKU1242,10-01-2025,"$4,427.00"
PR-1697,SKU1040,2026-06-19,2237
PR-1698,SKU1308,2024-01-03,"$3,649.00"
PR-1699,MD-1113,2024-07-05,"4 159,00"
PR-1700,REF-1609,05/01/2024,4447
PR-1701,R-1602,2026-01-07,"$1,163.00"
PR-1702,MD-1798,24-05-2025,2752
PR-1703,REF-1559,2026-02-07,$299.00
PR-1704,MD-1379,03/17/2024,"$2,950.00"
PR-1705,MD-1467,07/03/2024,"879,00"
PR-1706,R-1678,19-05-2026,2330
PR-1707,R-1749,2024-09-27,2 752
PR-1708,R-1001,01-05-2024,"4 711,00"
PR-1709,SKU1713,2026-06-21,4 890
PR-1710,REF-1510,2026-07-11,2152
PR-1711,R-1460,05/23/2026,2346
PR-1712,MD-1561,13-04-2025,"$5,034.00"
PR-1713,R-1236,10-02-2025,83
PR-1714,MD-1202,2025-08-04,3234
PR-1715,MD-1380,05/15/2026,"$1,327.00"
PR-1716,REF-1511,2025-09-01,$391.00
PR-1717,SKU1668,06/12/2025,"1 538,00"
PR-1718,R-1648,06-05-2024,"$4,621.00"
PR-1719,REF-1322,2026-11-22,"$3,293.00"
PR-1720,REF-1608,2025-07-23,1 410
PR-1721,SKU1462,11/03/2025,1565
PR-1722,REF-1283,2025-04-12,4 082
PR-1723,SKU1527,2026-07-11,"$4,845.00"
PR-1724,R-1678,2024-02-03,"$1,933.00"
PR-1725,MD-1065,2026-08-25,646
PR-1726,MD-1379,2025-02-25,$410.00
PR-1727,MD-1538,2025-10-21,2498
PR-1728,R-1598,2024-10-28,"$5,174.00"
PR-1729,R-1444,06/21/2026,4192
PR-1730,SKU1368,2025-09-20,"1 747,00"
PR-1731,R-1239,2024-12-26,3415
PR-1732,SKU1620,2024-05-02,754
PR-1733,R-1494,2026-06-17,965
PR-1734,MD-1659,2024-06-13,3 382
PR-1735,MD-1692,01/16/2025,"$4,327.00"
PR-1736,MD-1154,2025-05-21,1006
PR-1737,REF-1511,2024-03-12,4 340
PR-1738,R-1468,2025-04-08,1547
PR-1739,SKU1346,20-08-2024,"$2,425.00"
PR-1740,R-1408,2026-02-04,4 900
PR-1741,R-1438,13-07-2024,"$2,769.00"
PR-1742,MD-1421,12/08/2026,211
PR-1743,MD-1387,2025-03-13,1271
PR-1744,SKU1620,27-06-2026,"$4,076.00"
PR-1745,REF-1633,2026-01-11,2021
PR-1746,SKU1794,09/20/2025,2328
PR-1747,MD-1489,01/20/2024,3440
PR-1748,R-1586,2026-11-01,3419
PR-1749,SKU1222,07-02-2024,675
PR-1750,R-1415,04/24/2024,"$4,377.00"
PR-1751,R-1787,2026-09-27,1262
PR-1752,R-1328,2025-12-14,"79,00"
PR-1753,SKU1265,2025-05-02,4 708
PR-1754,MD-1792,22-09-2024,3989
PR-1755,SKU1762,27-12-2025,"$5,065.00"
PR-1756,R-1233,2024-01-23,"$4,449.00"
PR-1757,REF-1785,09/24/2025,1828
PR-1758,R-1441,10/15/2025,$198.00
PR-1759,REF-1478,10/02/2024,5088
PR-1760,SKU1778,2024-10-09,"$2,199.00"
PR-1761,REF-1111,10-02-2025,"$4,145.00"
PR-1762,SKU1601,2026-01-27,633
PR-1763,SKU1406,2025-11-24,"$3,948.00"
PR-1764,R-1586,2025-12-12,2743
PR-1765,REF-1352,03/16/2025,2077
PR-1766,REF-1211,2024-03-03,"$1,817.00"
PR-1767,MD-1428,2024-11-18,3412
PR-1768,SKU1070,2025-02-17,2116
PR-1769,REF-1217,2024-03-24,442
PR-1770,MD-1390,2026-03-03,"1 052,00"
PR-1771,SKU1032,2025-12-27,493
PR-1772,MD-1366,2024-09-15,"2 531,00"
PR-1773,MD-1548,01-04-2025,"$1,267.00"
PR-1774,MD-1489,12-09-2026,"$4,524.00"
PR-1775,R-1132,12/14/2024,2476
PR-1776,SKU1032,27-03-2026,"$4,777.00"
PR-1777,R-1725,2026-04-19,"$4,902.00"
PR-1778,SKU1139,19-11-2026,4713
PR-1779,SKU1114,2024-08-10,$685.00
PR-1780,REF-1173,2026-07-25,2825
PR-1781,SKU1594,2024-01-11,2553
PR-1782,REF-1510,21-01-2026,1042
PR-1783,REF-1685,18-08-2024,"$1,032.00"
PR-1784,REF-1559,03-10-2024,2 368
PR-1785,REF-1403,09/16/2024,1002
PR-1786,R-1512,06-07-2024,"$3,633.00"
PR-1787,SKU1462,11/11/2024,2 961
PR-1788,R-1104,2025-12-24,3124
PR-1789,SKU1177,05/16/2026,3332
PR-1790,REF-1285,20-09-2025,4493
PR-1791,REF-1058,2026-04-18,617
PR-1792,REF-1162,08/13/2025,2868
PR-1793,R-1705,14-11-2024,"226,00"
PR-1794,R-1791,2024-04-27,$962.00
PR-1795,REF-1186,2025-08-17,"2 924,00"
PR-1796,SKU1744,09-07-2026,"$3,713.00"
PR-1797,SKU1755,2025-10-22,2834
PR-1798,R-1512,12/18/2026,"$2,495.00"
PR-1799,SKU1773,26-03-2024,"1 196,00"
PR-1800,SKU1242,16-12-2026,2683
PR-1801,MD-1792,2024-08-27,272
PR-1802,R-1420,02/21/2024,3 555
PR-1803,SKU1758,2026-03-27,"3 895,00"
PR-1804,R-1193,2024-09-10,1945
PR-1805,R-1252,02/06/2025,2108
PR-1806,REF-1073,14-12-2025,2021
PR-1807,REF-1011,2026-05-02,1862
