customer_id,company_name,email,phone,region,signup_date
CUST-2862,tyrell corp #48,buyer2861@corp.net,138-8560-5470,上海,01/25/2023
CUST-2863,Weyland-Yutani #49,  buyer2862@corp.net  ,138-6059-4511,上海,2025-09-06
CUST-2864,  Hooli #50  ,buyer2863@example.com,138-3669-6247,广州,2020-01-21
CUST-2865,LexCorp #51,  buyer2864@mail.com  ,138-1705-9371,深圳,2022-03-06
CUST-2866,Tyrell Corp #52,buyer2865@corp.net,138-5783-8921,南京,12/15/2026
CUST-2867,acme corp #53,buyer2866@example.com,138-5929-3450,上海,03/16/2020
CUST-2868,  LexCorp #54  ,BUYER2867@BIZ.ORG,138-4548-1642,北京,04/12/2021
CUST-2869,Initech #55,buyer2868@example.com,138-3999-1548,南京,2024-07-10
CUST-2870,Globex #56,  buyer2869@mail.com  ,138-7420-5380,成都,2023-08-05
CUST-2871,Oscorp #57,  buyer2870@mail.com  ,138-9313-9414,南京,01/09/2026
CUST-2872,INITECH #58,buyer2871@mail.com,138-6543-9938,杭州,2021-09-11
CUST-2873,  Aperture #59  ,BUYER2872@CORP.NET,138-3601-5463,杭州,09-11-2023
CUST-2874,  Globex #60  ,buyer2873@biz.org,138-9139-2052,成都,17-11-2021
CUST-2875,  Pied Piper #61  ,BUYER2874@EXAMPLE.COM,138-7384-2240,南京,2022-02-03
CUST-2876,Blue Sun #62,buyer2875@mail.com,138-5560-3958,杭州,08/11/2026
CUST-2877,Aperture #63,buyer2876@example.com,138-5267-4813,深圳,2025-06-13
CUST-2878,Dunder Mifflin #64,buyer2877@mail.com,138-3331-5458,成都,2021-05-07
CUST-2879,Stark Industries #65,buyer2878@corp.net,138-8821-6052,深圳,2022-10-16
CUST-2880,  Initech #66  ,  buyer2879@example.com  ,138-4575-8267,武汉,01/06/2021
CUST-2881,Initech #67,buyer2880@mail.com,138-7268-1886,西安,2020-08-09
CUST-2882,Globex #68,buyer2881@example.com,138-6504-6386,杭州,07/26/2023
CUST-2883,TYRELL CORP #69,buyer2882@example.com,138-9708-7755,杭州,15-01-2025
CUST-2884,GLOBEX #70,buyer2883@corp.net,138-6164-9945,上海,2021-11-03
CUST-2885,Dunder Mifflin #71,buyer2884@corp.net,138-4444-1059,北京,2024-06-10
CUST-2886,Blue Sun #72,buyer2885@biz.org,138-1572-2585,武汉,10/03/2022
CUST-2887,Dunder Mifflin #73,buyer2886@corp.net,138-4761-5456,西安,10/28/2025
CUST-2888,  Hooli #74  ,  buyer2887@corp.net  ,138-5158-3243,上海,06/04/2023
CUST-2889,hooli #75,buyer2888@mail.com,138-7862-4447,上海,07/17/2020
CUST-2890,CYBERDYNE #76,buyer2889@corp.net,138-6900-9349,武汉,2020-11-28
CUST-2891,Tyrell Corp #77,buyer2890@mail.com,138-3754-3571,武汉,2022-08-05
CUST-2892,BLUE SUN #78,  buyer2891@example.com  ,138-9509-4986,北京,09/03/2023
CUST-2893,PIED PIPER #79,buyer2892@biz.org,138-8200-9187,上海,12/15/2021
CUST-2894,INITECH #80,buyer2893@biz.org,138-9105-1452,深圳,03-06-2023
CUST-2895,Tyrell Corp #81,buyer2894@corp.net,138-6821-2973,武汉,2021-09-04
CUST-2896,LexCorp #82,buyer2895@corp.net,138-8564-5357,北京,14-02-2024
CUST-2897,  Oscorp #83  ,buyer2896@biz.org,138-4465-7834,武汉,12-08-2024
CUST-2898,Cyberdyne #84,buyer2897@corp.net,138-2623-7296,西安,2025-11-14
CUST-2899,  Weyland-Yutani #85  ,BUYER2898@EXAMPLE.COM,138-6988-5233,武汉,04/25/2024
CUST-2900,CYBERDYNE #86,BUYER2899@BIZ.ORG,138-4447-7896,武汉,2026-05-10
CUST-2901,  Stark Industries #87  ,  buyer2900@corp.net  ,138-9156-3874,武汉,2025-02-04
CUST-2902,LEXCORP #88,buyer2901@biz.org,138-2903-4068,上海,10/16/2020
CUST-2903,LexCorp #89,BUYER2902@CORP.NET,138-3135-4288,南京,01/19/2022
CUST-2904,  Stark Industries #90  ,BUYER2903@CORP.NET,138-2155-6698,广州,2022-10-27
CUST-2905,  Blue Sun #91  ,  buyer2904@example.com  ,138-5698-9491,西安,05-05-2024
CUST-2906,Wonka #92,buyer2905@corp.net,138-1214-9296,苏州,10/24/2023
CUST-2907,WONKA #93,  buyer2906@example.com  ,138-1704-7709,杭州,2023-11-02
CUST-2908,Pied Piper #94,buyer2907@corp.net,138-3903-3328,西安,08/16/2023
CUST-2909,  Aperture #95  ,buyer2908@biz.org,138-5283-6119,西安,02/24/2020
CUST-2910,tyrell corp #96,  buyer2909@biz.org  ,138-2903-2457,广州,19-09-2020
CUST-2911,  Aperture #0  ,buyer2910@corp.net,138-3891-7962,西安,2021-04-04
CUST-2912,Globex #1,buyer2911@example.com,138-2186-6219,杭州,2021-09-23
CUST-2913,BLACK MESA #2,  buyer2912@example.com  ,138-9439-1127,杭州,06/11/2021
CUST-2914,Stark Industries #3,buyer2913@corp.net,138-6854-5268,武汉,09/25/2023
CUST-2915,PIED PIPER #4,buyer2914@corp.net,138-5592-6027,西安,2022-09-01
CUST-2916,Hooli #5,buyer2915@biz.org,138-1953-2143,广州,2026-11-12
CUST-2917,WEYLAND-YUTANI #6,buyer2916@mail.com,138-8299-5726,南京,02/09/2024
CUST-2918,  Massive Dynamic #7  ,buyer2917@biz.org,138-3025-4939,杭州,2024-11-07
CUST-2919,DUNDER MIFFLIN #8,buyer2918@biz.org,138-8919-9857,北京,02-04-2022
CUST-2920,initech #9,buyer2919@mail.com,138-3710-5541,苏州,2022-11-01
CUST-2921,Wonka #10,buyer2920@biz.org,138-3358-1584,苏州,2021-10-13
CUST-2922,weyland-yutani #11,buyer2921@corp.net,138-5770-8109,成都,02/17/2020
CUST-2923,blue sun #12,  buyer2922@mail.com  ,138-2980-9545,南京,2023-04-06
CUST-2924,  Weyland-Yutani #13  ,  buyer2923@biz.org  ,138-1488-7512,成都,25-03-2022
CUST-2925,  Initech #14  ,BUYER2924@BIZ.ORG,138-7469-6089,南京,2022-01-01
CUST-2926,Dunder Mifflin #15,BUYER2925@MAIL.COM,138-1153-2871,杭州,2025-09-24
CUST-2927,UMBRELLA CO #16,buyer2926@mail.com,138-5048-8369,南京,04/13/2024
CUST-2928,Massive Dynamic #17,buyer2927@corp.net,138-3381-3392,广州,2020-03-16
CUST-2929,  Globex #18  ,  buyer2928@biz.org  ,138-2593-9844,成都,2021-05-26
CUST-2930,  Blue Sun #19  ,  buyer2929@corp.net  ,138-4672-7469,上海,12/04/2024
CUST-2931,Hooli #20,BUYER2930@EXAMPLE.COM,138-5876-9695,杭州,2023-09-11
CUST-2932,LexCorp #21,buyer2931@biz.org,138-9695-7845,成都,23-10-2023
CUST-2933,Globex #22,buyer2932@corp.net,138-1144-9579,北京,27-07-2021
CUST-2934,globex #23,buyer2933@corp.net,138-7393-7967,上海,24-03-2022
CUST-2935,TYRELL CORP #24,buyer2934@mail.com,138-3901-5221,南京,2025-04-19
CUST-2936,Dunder Mifflin #25,buyer2935@mail.com,138-1401-8575,杭州,2022-11-06
CUST-2937,weyland-yutani #26,  buyer2936@corp.net  ,138-6844-3242,武汉,2023-06-24
CUST-2938,MASSIVE DYNAMIC #27,buyer2937@mail.com,138-9564-4022,杭州,23-08-2024
CUST-2939,Black Mesa #28,buyer2938@mail.com,138-1358-4318,西安,2022-05-09
CUST-2940,Wonka #29,BUYER2939@EXAMPLE.COM,138-7652-2181,北京,27-03-2021
CUST-2941,acme corp #30,buyer2940@corp.net,138-8586-2320,南京,09/16/2020
CUST-2942,LexCorp #31,buyer2941@corp.net,138-8107-4067,武汉,2021-08-21
CUST-2943,  Blue Sun #32  ,  buyer2942@example.com  ,138-8609-5789,成都,06/12/2024
CUST-2944,Pied Piper #33,buyer2943@biz.org,138-5629-7339,北京,27-11-2022
CUST-2945,APERTURE #34,buyer2944@mail.com,138-9808-8607,西安,09/12/2025
CUST-2946,  Acme Corp #35  ,  buyer2945@example.com  ,138-5991-6004,上海,2025-01-13
CUST-2947,LexCorp #36,BUYER2946@EXAMPLE.COM,138-3757-6625,南京,11/08/2022
CUST-2948,GLOBEX #37,buyer2947@mail.com,138-2219-9953,西安,2023-10-07
CUST-2949,Weyland-Yutani #38,buyer2948@example.com,138-5221-2358,北京,09/13/2022
CUST-2950,globex #39,buyer2949@mail.com,138-8973-8274,西安,17-11-2024
CUST-2951,  Dunder Mifflin #40  ,buyer2950@biz.org,138-8253-5195,武汉,2026-03-15
CUST-2952,WAYNE ENTERPRISES #41,buyer2951@biz.org,138-6268-8527,北京,11/24/2024
CUST-2953,Hooli #42,  buyer2952@mail.com  ,138-6507-8239,北京,2021-07-22
CUST-2954,Vandelay #43,  buyer2953@biz.org  ,138-9732-9506,武汉,2025-06-11
CUST-2955,Wayne Enterprises #44,buyer2954@biz.org,138-2708-3083,广州,2022-08-18
CUST-2956,TYRELL CORP #45,buyer2955@mail.com,138-9953-7710,成都,01-12-2021
CUST-2957,LexCorp #46,buyer2956@biz.org,138-2703-2300,南京,09/12/2024
CUST-2958,  Weyland-Yutani #47  ,buyer2957@corp.net,138-4273-2765,上海,2024-04-24
CUST-2959,TYRELL CORP #48,buyer2958@corp.net,138-3592-9647,苏州,2021-11-15
CUST-2960,  Acme Corp #49  ,buyer2959@mail.com,138-5611-1411,成都,2023-01-18
CUST-2961,PIED PIPER #50,buyer2960@corp.net,138-3407-4187,北京,2024-01-08
CUST-2962,  Oscorp #51  ,BUYER2961@EXAMPLE.COM,138-7256-4097,南京,09/16/2024
CUST-2963,  Hooli #52  ,buyer2962@mail.com,138-6117-4355,北京,2025-02-25
CUST-2964,  Blue Sun #53  ,buyer2963@biz.org,138-1352-5135,北京,2023-09-26
CUST-2965,Aperture #54,BUYER2964@MAIL.COM,138-5902-4788,广州,02/02/2022
CUST-2966,Wayne Enterprises #55,buyer2965@corp.net,138-5349-8674,西安,03/23/2024
CUST-2967,Umbrella Co #56,buyer2966@biz.org,138-5800-3239,西安,2026-07-02
CUST-2968,ACME CORP #57,buyer2967@example.com,138-7589-6983,武汉,2025-01-15
CUST-2969,Aperture #58,buyer2968@example.com,138-5772-3599,广州,2020-01-24
CUST-2970,Massive Dynamic #59,buyer2969@biz.org,138-5138-8626,杭州,2023-01-24
CUST-2971,Initech #60,buyer2970@corp.net,138-4348-6455,北京,2023-05-03
CUST-2972,Initech #61,BUYER2971@MAIL.COM,138-1503-3851,武汉,2023-12-22
CUST-2973,Tyrell Corp #62,  buyer2972@example.com  ,138-6146-8985,北京,05/07/2021
CUST-2974,Hooli #63,BUYER2973@MAIL.COM,138-3570-8792,苏州,2023-03-18
CUST-2975,MASSIVE DYNAMIC #64,BUYER2974@BIZ.ORG,138-6662-7844,杭州,11/27/2021
CUST-2976,Weyland-Yutani #65,buyer2975@biz.org,138-2089-6482,武汉,12-09-2025
CUST-2977,Aperture #66,BUYER2976@EXAMPLE.COM,138-5100-3815,南京,2023-11-11
CUST-2978,OSCORP #67,buyer2977@corp.net,138-2851-4155,上海,2020-02-20
CUST-2979,LexCorp #68,buyer2978@biz.org,138-7870-4039,北京,14-06-2024
CUST-2980,Cyberdyne #69,buyer2979@example.com,138-9877-1791,杭州,12/04/2022
CUST-2981,Dunder Mifflin #70,buyer2980@mail.com,138-4630-2153,成都,23-01-2022
CUST-2982,Tyrell Corp #71,buyer2981@example.com,138-8046-9879,苏州,02/07/2024
CUST-2983,Massive Dynamic #72,buyer2982@corp.net,138-5711-6102,西安,2021-04-21
CUST-2984,HOOLI #73,buyer2983@corp.net,138-9709-7705,北京,05/17/2020
CUST-2985,  Globex #74  ,  buyer2984@example.com  ,138-3621-8948,南京,22-05-2022
CUST-2986,Oscorp #75,buyer2985@corp.net,138-3128-7357,深圳,07/24/2024
CUST-2987,Cyberdyne #76,BUYER2986@CORP.NET,138-9571-2994,深圳,2026-02-09
CUST-2988,  Pied Piper #77  ,buyer2987@corp.net,138-6312-4684,武汉,2023-01-20
CUST-2989,WEYLAND-YUTANI #78,buyer2988@biz.org,138-3906-9955,成都,07/11/2021
CUST-2990,Pied Piper #79,BUYER2989@CORP.NET,138-8485-1627,成都,2024-09-10
CUST-2991,Umbrella Co #80,buyer2990@corp.net,138-7957-9794,北京,2022-05-15
CUST-2992,weyland-yutani #81,BUYER2991@MAIL.COM,138-2862-9972,苏州,2021-03-17
CUST-2993,APERTURE #82,buyer2992@corp.net,138-5577-1693,上海,2024-04-15
CUST-2994,Aperture #83,BUYER2993@BIZ.ORG,138-4056-6417,武汉,01/10/2024
CUST-2995,cyberdyne #84,  buyer2994@corp.net  ,138-3364-3839,深圳,07/07/2022
CUST-2996,Oscorp #85,  buyer2995@mail.com  ,138-1948-3807,武汉,2024-02-01
CUST-2997,Acme Corp #86,buyer2996@biz.org,138-9345-3128,北京,2024-03-13
CUST-2998,GLOBEX #87,BUYER2997@MAIL.COM,138-6139-7793,苏州,06/26/2024
CUST-2999,Cyberdyne #88,buyer2998@example.com,138-3698-2060,深圳,2025-09-28
CUST-3000,BLUE SUN #89,BUYER2999@EXAMPLE.COM,138-6603-7195,杭州,2024-10-05
CUST-3001,VANDELAY #90,  buyer3000@corp.net  ,138-9894-5604,广州,07/11/2022
CUST-3002,  Dunder Mifflin #91  ,buyer3001@mail.com,138-2034-5849,杭州,03/17/2026
CUST-3003,  Blue Sun #92  ,BUYER3002@BIZ.ORG,138-6254-3635,武汉,2025-02-16
CUST-3004,Initech #93,  buyer3003@biz.org  ,138-9267-7886,杭州,23-09-2025
CUST-3005,HOOLI #94,BUYER3004@CORP.NET,138-7969-8098,广州,2026-09-04
CUST-3006,Cyberdyne #95,buyer3005@corp.net,138-5742-3242,广州,02-05-2021
CUST-3007,WAYNE ENTERPRISES #96,buyer3006@example.com,138-7844-4955,南京,2021-11-22
CUST-3008,Umbrella Co #0,  buyer3007@corp.net  ,138-7733-9479,北京,2025-04-10
CUST-3009,  Acme Corp #1  ,BUYER3008@EXAMPLE.COM,138-8540-8873,武汉,2023-09-10
CUST-3010,UMBRELLA CO #2,buyer3009@corp.net,138-1601-1222,南京,2026-05-02
CUST-3011,GLOBEX #3,  buyer3010@biz.org  ,138-6267-5385,苏州,2022-11-02
CUST-3012,Wayne Enterprises #4,buyer3011@biz.org,138-5082-9680,西安,15-06-2025
CUST-3013,Stark Industries #5,BUYER3012@MAIL.COM,138-7726-5449,深圳,2021-02-21
CUST-3014,  Weyland-Yutani #6  ,  buyer3013@example.com  ,138-5748-3842,苏州,26-09-2021
CUST-3015,  Hooli #7  ,buyer3014@corp.net,138-6868-4455,武汉,09/22/2025
CUST-3016,Wonka #8,buyer3015@example.com,138-2829-2231,北京,2020-04-03
CUST-3017,weyland-yutani #9,  buyer3016@corp.net  ,138-8228-9166,西安,02/12/2023
CUST-3018,Massive Dynamic #10,  buyer3017@example.com  ,138-7672-3585,杭州,2020-06-21
CUST-3019,Black Mesa #11,buyer3018@corp.net,138-1178-1545,西安,27-07-2025
CUST-3020,APERTURE #12,  buyer3019@biz.org  ,138-3243-6812,杭州,20-07-2021
CUST-3021,OSCORP #13,  buyer3020@example.com  ,138-4669-3688,南京,12/22/2026
CUST-3022,INITECH #14,  buyer3021@example.com  ,138-7430-5195,杭州,19-01-2024
CUST-3023,wonka #15,buyer3022@biz.org,138-6488-7966,上海,2024-12-04
CUST-3024,MASSIVE DYNAMIC #16,BUYER3023@CORP.NET,138-1120-5137,北京,2021-09-21
CUST-3025,  Aperture #17  ,buyer3024@example.com,138-8572-4676,杭州,02/23/2022
CUST-3026,Umbrella Co #18,buyer3025@mail.com,138-6755-5440,深圳,02/16/2020
CUST-3027,LexCorp #19,buyer3026@corp.net,138-4855-8838,成都,11/22/2020
CUST-3028,  Tyrell Corp #20  ,BUYER3027@EXAMPLE.COM,138-8981-2760,苏州,2023-06-15
CUST-3029,umbrella co #21,buyer3028@corp.net,138-3675-6846,深圳,2023-03-28
CUST-3030,Blue Sun #22,buyer3029@mail.com,138-6015-7313,上海,2024-06-17
CUST-3031,Weyland-Yutani #23,BUYER3030@CORP.NET,138-5534-8590,南京,12/28/2020
CUST-3032,Blue Sun #24,  buyer3031@example.com  ,138-8374-1687,西安,05/14/2026
CUST-3033,PIED PIPER #25,BUYER3032@BIZ.ORG,138-7629-1875,深圳,02/13/2026
CUST-3034,Hooli #26,BUYER3033@EXAMPLE.COM,138-5775-6762,武汉,2020-07-27
CUST-3035,dunder mifflin #27,BUYER3034@MAIL.COM,138-9075-4698,上海,2024-07-07
CUST-3036,Black Mesa #28,buyer3035@corp.net,138-2535-9549,北京,10/01/2021
CUST-3037,Tyrell Corp #29,buyer3036@corp.net,138-5574-6789,上海,04/17/2026
CUST-3038,oscorp #30,buyer3037@biz.org,138-8220-9817,北京,2020-09-10
CUST-3039,Aperture #31,buyer3038@corp.net,138-3167-5574,北京,17-02-2025
CUST-3040,Cyberdyne #32,buyer3039@mail.com,138-4775-9812,西安,2022-04-15
CUST-3041,Blue Sun #33,BUYER3040@CORP.NET,138-4298-8739,西安,06/24/2025
CUST-3042,Wayne Enterprises #34,BUYER3041@MAIL.COM,138-1991-9004,上海,07/21/2022
CUST-3043,Umbrella Co #35,  buyer3042@mail.com  ,138-8896-3041,武汉,02/21/2025
CUST-3044,Blue Sun #36,buyer3043@mail.com,138-1667-9442,广州,2023-12-20
CUST-3045,BLUE SUN #37,BUYER3044@MAIL.COM,138-8003-7521,西安,01/26/2026
CUST-3046,Vandelay #38,BUYER3045@CORP.NET,138-2211-5034,南京,05-12-2021
CUST-3047,  Dunder Mifflin #39  ,BUYER3046@CORP.NET,138-5933-8396,上海,2026-03-14
CUST-3048,Massive Dynamic #40,buyer3047@mail.com,138-8782-8689,上海,06/19/2022
CUST-3049,  Initech #41  ,buyer3048@corp.net,138-1708-1121,西安,07/03/2024
CUST-3050,LexCorp #42,buyer3049@example.com,138-9008-4901,深圳,12/22/2021
CUST-3051,Weyland-Yutani #43,buyer3050@corp.net,138-8566-4864,上海,05-11-2023
CUST-3052,Weyland-Yutani #44,buyer3051@biz.org,138-4192-3594,北京,2023-06-14
CUST-3053,Weyland-Yutani #45,buyer3052@example.com,138-3229-1714,北京,2023-05-17
CUST-3054,APERTURE #46,buyer3053@mail.com,138-7388-1309,广州,2021-09-03
CUST-3055,  Dunder Mifflin #47  ,buyer3054@mail.com,138-2870-1857,深圳,2023-04-02
CUST-3056,Black Mesa #48,buyer3055@example.com,138-5255-4293,成都,27-03-2020
CUST-3057,Wonka #49,buyer3056@mail.com,138-1915-5217,武汉,01/12/2021
CUST-3058,Black Mesa #50,buyer3057@example.com,138-5416-9306,北京,09/28/2026
CUST-3059,Globex #51,  buyer3058@corp.net  ,138-3877-7196,西安,03/01/2026
CUST-3060,CYBERDYNE #52,  buyer3059@mail.com  ,138-7085-8118,西安,05/20/2024
CUST-3061,  Wayne Enterprises #53  ,buyer3060@corp.net,138-9401-7993,深圳,17-04-2022
CUST-3062,Black Mesa #54,  buyer3061@corp.net  ,138-2195-5498,西安,2023-11-14
CUST-3063,Stark Industries #55,  buyer3062@biz.org  ,138-5984-3697,北京,2021-07-02
CUST-3064,  LexCorp #56  ,  buyer3063@mail.com  ,138-2773-8063,杭州,05-06-2020
CUST-3065,Initech #57,buyer3064@corp.net,138-9060-5707,上海,12/15/2025
CUST-3066,Weyland-Yutani #58,  buyer3065@biz.org  ,138-3818-4331,武汉,2024-04-23
CUST-3067,  Vandelay #59  ,BUYER3066@CORP.NET,138-2482-8015,上海,2021-01-16
CUST-3068,PIED PIPER #60,buyer3067@biz.org,138-2850-1084,上海,02-05-2021
CUST-3069,Wonka #61,buyer3068@example.com,138-3214-5031,南京,2025-12-06
CUST-3070,Wayne Enterprises #62,  buyer3069@corp.net  ,138-1472-7925,苏州,2020-12-06
CUST-3071,Acme Corp #63,buyer3070@example.com,138-8664-4283,杭州,09/06/2024
CUST-3072,umbrella co #64,  buyer3071@example.com  ,138-8666-3426,苏州,27-05-2024
CUST-3073,GLOBEX #65,buyer3072@example.com,138-2180-2934,北京,2024-05-23
CUST-3074,  LexCorp #66  ,buyer3073@example.com,138-5510-8050,上海,2020-03-15
CUST-3075,  Aperture #67  ,buyer3074@biz.org,138-2231-9070,西安,2023-02-03
CUST-3076,  Globex #68  ,  buyer3075@mail.com  ,138-5545-9947,南京,08/22/2021
CUST-3077,Massive Dynamic #69,  buyer3076@corp.net  ,138-1504-6060,武汉,06-02-2024
CUST-3078,OSCORP #70,BUYER3077@BIZ.ORG,138-7734-2402,成都,18-10-2024
CUST-3079,globex #71,buyer3078@biz.org,138-5723-2433,成都,05-09-2024
CUST-3080,BLUE SUN #72,BUYER3079@BIZ.ORG,138-5342-6077,北京,2023-01-03
CUST-3081,Weyland-Yutani #73,  buyer3080@example.com  ,138-4565-8659,成都,06/17/2025
CUST-3082,Black Mesa #74,buyer3081@biz.org,138-4707-4490,西安,17-09-2023
CUST-3083,Globex #75,buyer3082@mail.com,138-5591-5313,南京,2025-05-17
CUST-3084,  Initech #76  ,  buyer3083@corp.net  ,138-8427-3210,深圳,2020-12-16
CUST-3085,  Umbrella Co #77  ,buyer3084@example.com,138-5650-2877,苏州,2026-10-25
CUST-3086,Pied Piper #78,buyer3085@example.com,138-6625-9825,上海,01/20/2020
CUST-3087,Acme Corp #79,BUYER3086@EXAMPLE.COM,138-3222-2926,北京,05-01-2024
CUST-3088,Blue Sun #80,BUYER3087@CORP.NET,138-9830-6682,西安,04-01-2025
CUST-3089,APERTURE #81,buyer3088@corp.net,138-5415-4084,武汉,2023-03-16
CUST-3090,  Stark Industries #82  ,buyer3089@mail.com,138-1142-9225,深圳,28-10-2020
CUST-3091,  Black Mesa #83  ,buyer3090@mail.com,138-7795-1288,西安,2024-06-24
CUST-3092,lexcorp #84,  buyer3091@example.com  ,138-5259-6096,深圳,10/17/2023
CUST-3093,Tyrell Corp #85,BUYER3092@MAIL.COM,138-1016-4250,西安,03-02-2023
CUST-3094,oscorp #86,buyer3093@biz.org,138-3806-7892,南京,2020-12-27
CUST-3095,Tyrell Corp #87,buyer3094@mail.com,138-5871-7843,南京,10/27/2021
CUST-3096,HOOLI #88,buyer3095@example.com,138-5291-2321,苏州,2021-03-05
CUST-3097,tyrell corp #89,buyer3096@biz.org,138-1814-3423,广州,2026-04-21
CUST-3098,umbrella co #90,BUYER3097@MAIL.COM,138-9662-2323,成都,10-04-2023
CUST-3099,  Globex #91  ,BUYER3098@BIZ.ORG,138-7291-5556,北京,04/23/2022
CUST-3100,Cyberdyne #92,buyer3099@mail.com,138-5581-1436,广州,02/07/2026
CUST-3101,  Stark Industries #93  ,buyer3100@corp.net,138-9613-8815,成都,10-04-2023
CUST-3102,UMBRELLA CO #94,  buyer3101@example.com  ,138-4459-6246,西安,08/18/2024
CUST-3103,acme corp #95,BUYER3102@CORP.NET,138-5809-7968,西安,03/23/2020
CUST-3104,MASSIVE DYNAMIC #96,buyer3103@biz.org,138-6557-3055,西安,2026-09-08
CUST-3105,Pied Piper #0,buyer3104@example.com,138-9728-7006,深圳,09/17/2022
CUST-3106,Wayne Enterprises #1,buyer3105@example.com,138-7181-6112,上海,16-06-2021
CUST-3107,Wayne Enterprises #2,  buyer3106@mail.com  ,138-3573-6269,苏州,21-03-2024
CUST-3108,Acme Corp #3,BUYER3107@MAIL.COM,138-8183-7569,武汉,12/26/2022
CUST-3109,HOOLI #4,BUYER3108@EXAMPLE.COM,138-1828-4299,苏州,2022-03-24
CUST-3110,TYRELL CORP #5,BUYER3109@MAIL.COM,138-4750-2088,北京,06-11-2025
CUST-3111,  Massive Dynamic #6  ,  buyer3110@example.com  ,138-3530-7888,武汉,11/23/2022
CUST-3112,MASSIVE DYNAMIC #7,BUYER3111@BIZ.ORG,138-6908-6484,杭州,2024-12-18
CUST-3113,  Tyrell Corp #8  ,  buyer3112@example.com  ,138-8387-2191,广州,2026-04-23
CUST-3114,BLUE SUN #9,buyer3113@mail.com,138-6888-1609,杭州,2021-06-06
CUST-3115,Cyberdyne #10,buyer3114@example.com,138-3830-3669,深圳,2026-01-11
CUST-3116,Oscorp #11,buyer3115@example.com,138-8619-9993,西安,2024-03-04
CUST-3117,globex #12,  buyer3116@mail.com  ,138-3285-1762,南京,2025-08-23
CUST-3118,Massive Dynamic #13,  buyer3117@example.com  ,138-4157-3346,南京,03/03/2021
CUST-3119,Oscorp #14,  buyer3118@biz.org  ,138-2427-5835,武汉,2026-09-21
CUST-3120,Dunder Mifflin #15,  buyer3119@mail.com  ,138-8949-9858,上海,13-09-2023
CUST-3121,Wonka #16,buyer3120@biz.org,138-8447-1800,上海,2025-11-12
CUST-3122,Blue Sun #17,buyer3121@biz.org,138-4145-5850,广州,2026-01-05
CUST-3123,  Tyrell Corp #18  ,buyer3122@biz.org,138-9159-8996,苏州,2023-11-01
CUST-3124,Stark Industries #19,buyer3123@mail.com,138-7962-8102,深圳,2021-01-05
CUST-3125,DUNDER MIFFLIN #20,buyer3124@example.com,138-4350-9001,杭州,2020-03-11
CUST-3126,Cyberdyne #21,buyer3125@corp.net,138-4150-8538,南京,2023-11-24
CUST-3127,Tyrell Corp #22,  buyer3126@example.com  ,138-8339-5238,北京,2020-05-10
CUST-3128,Stark Industries #23,buyer3127@mail.com,138-8545-3458,深圳,12/19/2023
CUST-3129,Acme Corp #24,BUYER3128@EXAMPLE.COM,138-5117-2019,杭州,07-06-2024
CUST-3130,Acme Corp #25,buyer3129@corp.net,138-4878-2793,成都,07/12/2023
CUST-3131,  Globex #26  ,buyer3130@example.com,138-9676-6296,上海,2025-03-25
CUST-3132,WONKA #27,buyer3131@mail.com,138-4591-8098,广州,2021-01-25
CUST-3133,VANDELAY #28,buyer3132@corp.net,138-3509-4971,深圳,2024-05-22
CUST-3134,Stark Industries #29,buyer3133@mail.com,138-9070-2764,成都,08-08-2022
CUST-3135,  Massive Dynamic #30  ,  buyer3134@example.com  ,138-1417-4492,深圳,06/03/2023
CUST-3136,Acme Corp #31,buyer3135@corp.net,138-8395-1483,杭州,2020-12-03
CUST-3137,Pied Piper #32,buyer3136@corp.net,138-4752-5472,深圳,07/04/2025
CUST-3138,  Black Mesa #33  ,buyer3137@corp.net,138-2281-6852,北京,14-08-2024
CUST-3139,Cyberdyne #34,BUYER3138@EXAMPLE.COM,138-9419-9509,深圳,10/21/2020
CUST-3140,Acme Corp #35,BUYER3139@CORP.NET,138-5204-4444,苏州,25-05-2026
CUST-3141,WONKA #36,  buyer3140@example.com  ,138-1715-2183,广州,09/27/2020
CUST-3142,Weyland-Yutani #37,buyer3141@corp.net,138-9980-6030,上海,2025-09-10
CUST-3143,Vandelay #38,buyer3142@corp.net,138-9233-9245,南京,2020-11-22
CUST-3144,Black Mesa #39,  buyer3143@corp.net  ,138-6114-4576,广州,2022-06-26
CUST-3145,Hooli #40,  buyer3144@example.com  ,138-3708-3105,深圳,10/05/2023
CUST-3146,Globex #41,buyer3145@corp.net,138-1196-4451,北京,2025-02-24
CUST-3147,  Vandelay #42  ,buyer3146@biz.org,138-9029-3595,杭州,2022-02-07
CUST-3148,  Wonka #43  ,buyer3147@example.com,138-7769-6782,西安,2024-05-24
CUST-3149,massive dynamic #44,BUYER3148@BIZ.ORG,138-4798-6760,北京,11-04-2023
CUST-3150,Globex #45,BUYER3149@EXAMPLE.COM,138-3876-1818,西安,06-04-2024
CUST-3151,BLUE SUN #46,BUYER3150@EXAMPLE.COM,138-6523-9655,深圳,2025-01-21
CUST-3152,Aperture #47,buyer3151@mail.com,138-7747-6935,上海,05/27/2022
CUST-3153,Pied Piper #48,  buyer3152@example.com  ,138-3903-8891,深圳,12-06-2020
CUST-3154,  Black Mesa #49  ,buyer3153@biz.org,138-8238-5505,成都,04/24/2026
